num.trees,sample.fraction,MSE,runtime_training,runtime_prediction 
90.0,0.12,763410718.4732,0.0400000000008731,0.0199999999986176
90.0,0.13,722323178.035861,0.0499999999992724,0.0200000000004366
90.0,0.14,740436530.329995,0.0500000000010914,0.0100000000002183
90.0,0.15,778156811.527726,0.0399999999990541,0.0200000000004366
90.0,0.16,724151627.571903,0.0500000000010914,0.0300000000006548
90.0,0.17,688259526.138018,0.0499999999992724,0.0199999999986176
90.0,0.18,699704470.264675,0.0499999999992724,0.0200000000004366
90.0,0.19,688866140.465611,0.0600000000013097,0.0200000000004366
90.0,0.2,696440518.557467,0.0499999999992724,0.0299999999988358
90.0,0.21,689749342.533792,0.0499999999992724,0.0200000000004366
90.0,0.22,688629461.68372,0.0600000000013097,0.0300000000006548
90.0,0.23,632641741.667762,0.0499999999992724,0.0299999999988358
90.0,0.24,652714384.285937,0.0599999999994907,0.0100000000002183
90.0,0.25,724398024.148975,0.0500000000010914,0.0400000000008731
90.0,0.26,665007387.086105,0.0399999999990541,0.0100000000002183
90.0,0.27,655200106.250953,0.0399999999990541,0.0200000000004366
90.0,0.28,700008129.674986,0.070000000001528,0.0100000000002183
90.0,0.29,663437042.490273,0.0599999999994907,0.0099999999983992
90.0,0.3,668541242.437516,0.0599999999994907,0.0300000000006548
90.0,0.31,679001048.458734,0.0399999999990541,0.0200000000004366
90.0,0.32,657938247.285528,0.070000000001528,0.0300000000006548
90.0,0.33,629323172.877592,0.0599999999994907,0.0099999999983992
90.0,0.34,651353461.599191,0.0599999999994907,0.0200000000004366
90.0,0.35,654170445.297029,0.0599999999994907,0.0200000000004366
90.0,0.36,615057376.614983,0.070000000001528,0.0100000000002183
90.0,0.37,659782876.102031,0.0599999999994907,0.0299999999988358
90.0,0.38,629643941.817695,0.0599999999994907,0.0300000000006548
90.0,0.39,630457272.32218,0.0599999999994907,0.0400000000008731
90.0,0.4,639979748.269295,0.070000000001528,0.0300000000006548
90.0,0.41,622331539.696177,0.0599999999994907,0.0200000000004366
90.0,0.42,678457079.195976,0.0599999999994907,0.0299999999988358
90.0,0.43,623455380.601272,0.0799999999999272,0.0100000000002183
90.0,0.44,649276599.843647,0.0599999999994907,0.0300000000006548
90.0,0.45,633821371.040744,0.0600000000013097,0.0100000000002183
90.0,0.46,601994728.311229,0.0600000000013097,0.0300000000006548
90.0,0.47,609627137.664389,0.070000000001528,0.0100000000002183
90.0,0.48,592342384.976609,0.0599999999994907,0.0200000000004366
90.0,0.49,636891158.964854,0.0599999999994907,0.0100000000002183
90.0,0.5,636792969.885785,0.0599999999994907,0.0100000000002183
90.0,0.51,606354458.151286,0.0599999999994907,0.0200000000004366
90.0,0.52,602336915.806571,0.069999999999709,0.0200000000004366
90.0,0.53,577807593.481334,0.0799999999999272,0.0200000000004366
90.0,0.54,584552715.903256,0.0799999999999272,0.0100000000002183
90.0,0.55,601748606.444963,0.0799999999999272,0.0100000000002183
90.0,0.56,591057147.876267,0.069999999999709,0.0200000000004366
90.0,0.57,619579944.54653,0.0800000000017462,0.0300000000006548
90.0,0.58,567559646.525556,0.0799999999999272,0.0100000000002183
90.0,0.59,627284075.19373,0.069999999999709,0.0200000000004366
90.0,0.6,613047884.555034,0.0799999999999272,0.0300000000006548
90.0,0.61,606271066.444598,0.0799999999999272,0.0199999999986176
90.0,0.62,587468453.186611,0.0900000000001455,0.0300000000006548
90.0,0.63,577493526.696471,0.0799999999999272,0.0300000000006548
90.0,0.64,571672395.416912,0.0799999999999272,0.0200000000004366
90.0,0.65,578403235.288602,0.0900000000001455,0.0400000000008731
90.0,0.66,601616906.981941,0.0899999999983265,0.0200000000004366
90.0,0.67,592470038.322317,0.0800000000017462,0.0300000000006548
90.0,0.68,590601812.339625,0.0799999999999272,0.0300000000006548
90.0,0.69,542897570.947545,0.0900000000001455,0.0200000000004366
90.0,0.7,554558171.467679,0.0799999999999272,0.0100000000002183
90.0,0.71,573657916.50141,0.0900000000001455,0.0200000000004366
90.0,0.72,595357522.045025,0.0799999999999272,0.0100000000002183
90.0,0.73,591723270.276442,0.0900000000001455,0.0200000000004366
90.0,0.74,568079163.243236,0.069999999999709,0.0100000000002183
90.0,0.75,550526775.935203,0.0799999999999272,0.0300000000006548
90.0,0.76,621423133.692433,0.0900000000001455,0.0300000000006548
90.0,0.77,583098153.92547,0.109999999998763,0.0200000000004366
90.0,0.78,581854893.657815,0.0900000000001455,0.0200000000004366
90.0,0.79,566781988.021406,0.100000000000364,0.0100000000002183
90.0,0.8,558635460.803149,0.110000000000582,0.0200000000004366
90.0,0.81,530490356.5087,0.0999999999985448,0.0100000000002183
90.0,0.82,561142536.994512,0.0900000000001455,0.0200000000004366
90.0,0.83,576330561.872371,0.0900000000001455,0.0099999999983992
90.0,0.84,575931177.662708,0.0900000000001455,0.0299999999988358
90.0,0.85,563712884.866064,0.110000000000582,0.0200000000004366
90.0,0.86,580516894.139778,0.109999999998763,0.0200000000004366
90.0,0.87,538908073.335937,0.100000000000364,0.0199999999986176
90.0,0.88,586585752.17929,0.110000000000582,0.0300000000006548
90.0,0.89,608619442.790542,0.0900000000001455,0.0300000000006548
90.0,0.9,528796283.66891,0.110000000000582,0.0099999999983992
90.0,0.91,556831078.212313,0.0900000000001455,0.0299999999988358
90.0,0.92,559503947.087687,0.0900000000001455,0.0300000000006548
90.0,0.93,600012621.80985,0.0900000000001455,0.0300000000006548
90.0,0.94,529838337.851689,0.100000000000364,0.0199999999986176
90.0,0.95,548203805.809363,0.100000000000364,0.0400000000008731
90.0,0.96,534163938.863258,0.0999999999985448,0.0200000000004366
90.0,0.97,538790533.377156,0.110000000000582,0.0099999999983992
90.0,0.98,549040707.629044,0.0900000000001455,0.0100000000002183
90.0,0.99,550905890.78735,0.0900000000001455,0.0300000000006548
90.0,1.0,570158196.11387,0.1299999999992,0.0100000000002183
91.0,0.01,1703997462.54744,0.0300000000006548,0.0300000000006548
91.0,0.02,1176126209.76129,0.0299999999988358,0.0300000000006548
91.0,0.03,1038906909.7115,0.0500000000010914,0.0100000000002183
91.0,0.04,964223178.682247,0.0299999999988358,0.0300000000006548
91.0,0.05,902572120.376774,0.0400000000008731,0.0200000000004366
91.0,0.06,848263871.545438,0.0299999999988358,0.0200000000004366
91.0,0.07,887202305.703084,0.0300000000006548,0.0199999999986176
91.0,0.08,817349214.325367,0.0499999999992724,0.0200000000004366
91.0,0.09,755078843.676009,0.0500000000010914,0.0100000000002183
91.0,0.1,758839096.941825,0.0399999999990541,0.0200000000004366
91.0,0.11,759444799.339877,0.0500000000010914,0.0200000000004366
91.0,0.12,766462192.775119,0.0299999999988358,0.0300000000006548
91.0,0.13,719794697.380947,0.0500000000010914,0.0300000000006548
91.0,0.14,741520445.33392,0.0400000000008731,0.0199999999986176
91.0,0.15,778081605.238448,0.0300000000006548,0.0100000000002183
91.0,0.16,725635291.322094,0.0300000000006548,0.0200000000004366
91.0,0.17,689423469.779252,0.0399999999990541,0.0100000000002183
91.0,0.18,700410043.149665,0.0300000000006548,0.0200000000004366
91.0,0.19,685619273.029399,0.0500000000010914,0.0199999999986176
91.0,0.2,696419321.102499,0.0499999999992724,0.0300000000006548
91.0,0.21,691702569.448907,0.0500000000010914,0.0200000000004366
91.0,0.22,689403543.155661,0.0499999999992724,0.0100000000002183
91.0,0.23,629234106.185254,0.0399999999990541,0.0200000000004366
91.0,0.24,655877810.564436,0.0500000000010914,0.0300000000006548
91.0,0.25,725602546.119742,0.0499999999992724,0.0299999999988358
91.0,0.26,664648546.144194,0.0499999999992724,0.0200000000004366
91.0,0.27,656100792.575519,0.0500000000010914,0.0300000000006548
91.0,0.28,702954789.927646,0.0599999999994907,0.0199999999986176
91.0,0.29,660824618.86865,0.0499999999992724,0.0200000000004366
91.0,0.3,669349428.018703,0.0500000000010914,0.0200000000004366
91.0,0.31,678200478.618757,0.0599999999994907,0.0199999999986176
91.0,0.32,660347668.03643,0.069999999999709,0.0100000000002183
91.0,0.33,632671692.657026,0.0400000000008731,0.0100000000002183
91.0,0.34,647234091.748605,0.0500000000010914,0.0400000000008731
91.0,0.35,654989371.935418,0.069999999999709,0.0299999999988358
91.0,0.36,616615654.904997,0.0599999999994907,0.0299999999988358
91.0,0.37,657789813.969399,0.0599999999994907,0.0299999999988358
91.0,0.38,632946824.15261,0.069999999999709,0.0300000000006548
91.0,0.39,630840918.858103,0.0500000000010914,0.0200000000004366
91.0,0.4,641523683.204754,0.070000000001528,0.0300000000006548
91.0,0.41,625076255.393458,0.0599999999994907,0.0200000000004366
91.0,0.42,678556975.697189,0.0599999999994907,0.0299999999988358
91.0,0.43,625507697.01309,0.0799999999999272,0.0199999999986176
91.0,0.44,645739823.636274,0.0599999999994907,0.0200000000004366
91.0,0.45,634687536.658099,0.069999999999709,0.0200000000004366
91.0,0.46,603759296.448833,0.0599999999994907,0.0400000000008731
91.0,0.47,609033123.346631,0.0600000000013097,0.0300000000006548
91.0,0.48,592732435.558331,0.0799999999999272,0.0300000000006548
91.0,0.49,640063826.545024,0.0799999999999272,0.0300000000006548
91.0,0.5,635878630.517648,0.0799999999999272,0.0300000000006548
91.0,0.51,608576941.295354,0.069999999999709,0.0400000000008731
91.0,0.52,600796444.813216,0.069999999999709,0.0299999999988358
91.0,0.53,581505091.396817,0.0799999999999272,0.0199999999986176
91.0,0.54,582193236.642911,0.0799999999999272,0.0099999999983992
91.0,0.55,600422760.684744,0.0799999999999272,0.0299999999988358
91.0,0.56,588884708.692797,0.0799999999999272,0.0199999999986176
91.0,0.57,621613006.94045,0.0799999999999272,0.0099999999983992
91.0,0.58,569551176.817149,0.0799999999999272,0.0299999999988358
91.0,0.59,628182424.687818,0.0799999999999272,0.0199999999986176
91.0,0.6,613950276.187426,0.0799999999999272,0.0299999999988358
91.0,0.61,608370736.85093,0.0799999999999272,0.0199999999986176
91.0,0.62,587594609.467517,0.0799999999999272,0.0199999999986176
91.0,0.63,579141171.398005,0.0799999999999272,0.0200000000004366
91.0,0.64,571683149.142139,0.069999999999709,0.0199999999986176
91.0,0.65,579422929.759395,0.0799999999999272,0.0100000000002183
91.0,0.66,603952873.170894,0.0799999999999272,0.0200000000004366
91.0,0.67,591646009.644483,0.0900000000001455,0.0100000000002183
91.0,0.68,587148692.06307,0.0799999999999272,0.0300000000006548
91.0,0.69,545666232.593134,0.0799999999999272,0.0300000000006548
91.0,0.7,558696611.20442,0.069999999999709,0.0400000000008731
91.0,0.71,575574472.292392,0.100000000000364,0.0100000000002183
91.0,0.72,596607645.9858,0.0799999999999272,0.0200000000004366
91.0,0.73,593188999.715189,0.0799999999999272,0.0300000000006548
91.0,0.74,566570091.467981,0.0900000000001455,0.0200000000004366
91.0,0.75,547810924.921976,0.100000000000364,0.0299999999988358
91.0,0.76,625280050.161459,0.0799999999999272,0.0299999999988358
91.0,0.77,582017001.417455,0.0799999999999272,0.0200000000004366
91.0,0.78,580876055.529817,0.0799999999999272,0.0300000000006548
91.0,0.79,569646096.463722,0.0800000000017462,0.0300000000006548
91.0,0.8,561972306.13737,0.0900000000001455,0.0200000000004366
91.0,0.81,532714062.438192,0.100000000000364,0.0199999999986176
91.0,0.82,564884245.00337,0.0799999999999272,0.0200000000004366
91.0,0.83,576942279.539481,0.0900000000001455,0.0100000000002183
91.0,0.84,574387345.179478,0.0900000000001455,0.0300000000006548
91.0,0.85,560859594.555903,0.0900000000001455,0.0200000000004366
91.0,0.86,576207310.330647,0.100000000000364,0.0100000000002183
91.0,0.87,536377022.860583,0.0900000000001455,0.0200000000004366
91.0,0.88,586031925.82497,0.0900000000001455,0.0300000000006548
91.0,0.89,607520291.173311,0.109999999998763,0.0100000000002183
91.0,0.9,529419637.063397,0.0900000000001455,0.0300000000006548
91.0,0.91,559662240.85022,0.0900000000001455,0.0199999999986176
91.0,0.92,560479704.010652,0.100000000000364,0.0200000000004366
91.0,0.93,602031102.145093,0.0899999999983265,0.0400000000008731
91.0,0.94,531679203.985212,0.0900000000001455,0.0299999999988358
91.0,0.95,544773513.838727,0.0900000000001455,0.0100000000002183
91.0,0.96,530456856.493748,0.0900000000001455,0.0100000000002183
91.0,0.97,542299624.463533,0.110000000000582,0.0299999999988358
91.0,0.98,545044220.614429,0.1200000000008,0.0200000000004366
91.0,0.99,549319304.972896,0.109999999998763,0.0200000000004366
91.0,1.0,567668140.44178,0.110000000000582,0.0199999999986176
92.0,0.01,1683443569.7742,0.0300000000006548,0.0300000000006548
92.0,0.02,1170814958.55327,0.0300000000006548,0.0099999999983992
92.0,0.03,1035400631.19185,0.0300000000006548,0.0200000000004366
92.0,0.04,966101990.406735,0.0299999999988358,0.0200000000004366
92.0,0.05,900598108.279957,0.0300000000006548,0.0299999999988358
92.0,0.06,847445694.24022,0.0499999999992724,0.0200000000004366
92.0,0.07,884660744.023553,0.0300000000006548,0.0299999999988358
92.0,0.08,814478114.450938,0.0499999999992724,0.0100000000002183
92.0,0.09,755654390.97607,0.0500000000010914,0.0200000000004366
92.0,0.1,759691937.512947,0.0399999999990541,0.0200000000004366
92.0,0.11,759325650.583079,0.0500000000010914,0.0100000000002183
92.0,0.12,767019271.491854,0.0499999999992724,0.0100000000002183
92.0,0.13,715669138.410882,0.0400000000008731,0.0200000000004366
92.0,0.14,739425335.58978,0.0499999999992724,0.0099999999983992
92.0,0.15,780378022.767388,0.0499999999992724,0.0100000000002183
92.0,0.16,726858632.333919,0.0400000000008731,0.0299999999988358
92.0,0.17,691945651.900808,0.0499999999992724,0.0100000000002183
92.0,0.18,694459892.750583,0.0400000000008731,0.0200000000004366
92.0,0.19,689296609.071826,0.0499999999992724,0.0299999999988358
92.0,0.2,695123304.097956,0.0499999999992724,0.0200000000004366
92.0,0.21,691791616.150884,0.0500000000010914,0.0300000000006548
92.0,0.22,688645164.360782,0.0499999999992724,0.0199999999986176
92.0,0.23,631122191.974061,0.0499999999992724,0.0100000000002183
92.0,0.24,657094301.324819,0.0500000000010914,0.0200000000004366
92.0,0.25,722259133.191207,0.0499999999992724,0.0299999999988358
92.0,0.26,664187665.856452,0.0599999999994907,0.0300000000006548
92.0,0.27,655056441.964194,0.0400000000008731,0.0300000000006548
92.0,0.28,703657101.688699,0.069999999999709,0.0200000000004366
92.0,0.29,660556365.583777,0.0599999999994907,0.0200000000004366
92.0,0.3,668499598.928176,0.0500000000010914,0.0100000000002183
92.0,0.31,677016586.212293,0.0399999999990541,0.0099999999983992
92.0,0.32,658311403.979106,0.0499999999992724,0.0300000000006548
92.0,0.33,635088212.941592,0.0500000000010914,0.0300000000006548
92.0,0.34,645417597.115008,0.0500000000010914,0.0100000000002183
92.0,0.35,656130252.09401,0.0399999999990541,0.0099999999983992
92.0,0.36,621844918.521399,0.0499999999992724,0.0200000000004366
92.0,0.37,657774399.832275,0.0599999999994907,0.0200000000004366
92.0,0.38,633488020.687597,0.070000000001528,0.0100000000002183
92.0,0.39,634011296.881668,0.0599999999994907,0.0200000000004366
92.0,0.4,640009842.449871,0.0399999999990541,0.0100000000002183
92.0,0.41,625845783.058568,0.0599999999994907,0.0300000000006548
92.0,0.42,675518524.399204,0.0599999999994907,0.0300000000006548
92.0,0.43,621729317.405547,0.0799999999999272,0.0300000000006548
92.0,0.44,648159143.28792,0.0900000000001455,0.0300000000006548
92.0,0.45,630844834.220909,0.0799999999999272,0.0100000000002183
92.0,0.46,598775315.165017,0.069999999999709,0.0200000000004366
92.0,0.47,611943487.983735,0.0600000000013097,0.0300000000006548
92.0,0.48,594552831.415933,0.0600000000013097,0.0100000000002183
92.0,0.49,644213625.095288,0.069999999999709,0.0200000000004366
92.0,0.5,636089923.488644,0.0800000000017462,0.0300000000006548
92.0,0.51,603954365.368141,0.0600000000013097,0.0300000000006548
92.0,0.52,598955793.994376,0.0600000000013097,0.0200000000004366
92.0,0.53,582647136.108339,0.0600000000013097,0.0300000000006548
92.0,0.54,581765538.89568,0.0799999999999272,0.0100000000002183
92.0,0.55,597982843.457853,0.0600000000013097,0.0200000000004366
92.0,0.56,589213715.215398,0.070000000001528,0.0300000000006548
92.0,0.57,619087022.014352,0.0900000000001455,0.0200000000004366
92.0,0.58,564745148.284736,0.0799999999999272,0.0100000000002183
92.0,0.59,625255907.336562,0.0799999999999272,0.0300000000006548
92.0,0.6,615394751.256594,0.0799999999999272,0.0100000000002183
92.0,0.61,612081652.402118,0.0799999999999272,0.0300000000006548
92.0,0.62,588294751.91389,0.069999999999709,0.0299999999988358
92.0,0.63,580276003.707614,0.0799999999999272,0.0299999999988358
92.0,0.64,567158577.668412,0.0900000000001455,0.0199999999986176
92.0,0.65,577524387.371836,0.0799999999999272,0.0299999999988358
92.0,0.66,603741483.812789,0.069999999999709,0.0299999999988358
92.0,0.67,589981396.413326,0.0799999999999272,0.0200000000004366
92.0,0.68,584094435.61421,0.0900000000001455,0.0300000000006548
92.0,0.69,547667849.421495,0.110000000000582,0.0300000000006548
92.0,0.7,559422426.400132,0.110000000000582,0.0199999999986176
92.0,0.71,574067413.453981,0.0900000000001455,0.0100000000002183
92.0,0.72,597364129.684637,0.100000000000364,0.0299999999988358
92.0,0.73,594748463.094527,0.100000000000364,0.0300000000006548
92.0,0.74,563559071.766732,0.0999999999985448,0.0200000000004366
92.0,0.75,549348471.467826,0.110000000000582,0.0300000000006548
92.0,0.76,627102486.677736,0.0900000000001455,0.0300000000006548
92.0,0.77,581087591.600411,0.0799999999999272,0.0299999999988358
92.0,0.78,579251144.568807,0.100000000000364,0.0400000000008731
92.0,0.79,567754331.31395,0.0900000000001455,0.0100000000002183
92.0,0.8,559914231.815467,0.0900000000001455,0.0300000000006548
92.0,0.81,532507412.297968,0.109999999998763,0.0200000000004366
92.0,0.82,565086505.716791,0.100000000000364,0.0100000000002183
92.0,0.83,578871277.574135,0.0900000000001455,0.0299999999988358
92.0,0.84,573635969.515743,0.0900000000001455,0.0100000000002183
92.0,0.85,558057043.053685,0.0900000000001455,0.0300000000006548
92.0,0.86,572316567.165856,0.109999999998763,0.0200000000004366
92.0,0.87,538516637.567204,0.100000000000364,0.0299999999988358
92.0,0.88,587533885.897255,0.100000000000364,0.0400000000008731
92.0,0.89,606239029.402166,0.0899999999983265,0.0400000000008731
92.0,0.9,530519509.023592,0.110000000000582,0.0200000000004366
92.0,0.91,558921363.056178,0.100000000000364,0.0199999999986176
92.0,0.92,559095390.675849,0.100000000000364,0.0200000000004366
92.0,0.93,602724789.174261,0.0999999999985448,0.0300000000006548
92.0,0.94,529231544.3942,0.100000000000364,0.0299999999988358
92.0,0.95,546600151.255021,0.1299999999992,0.0200000000004366
92.0,0.96,531361169.153799,0.110000000000582,0.0300000000006548
92.0,0.97,541190277.039878,0.109999999998763,0.0200000000004366
92.0,0.98,542396936.100117,0.130000000001019,0.0300000000006548
92.0,0.99,548648241.184147,0.109999999998763,0.0300000000006548
92.0,1.0,569727904.238782,0.110000000000582,0.0299999999988358
93.0,0.01,1683791256.60213,0.0300000000006548,0.0100000000002183
93.0,0.02,1168862858.77859,0.0300000000006548,0.0099999999983992
93.0,0.03,1033513829.08741,0.0300000000006548,0.0300000000006548
93.0,0.04,967039637.745511,0.0299999999988358,0.0100000000002183
93.0,0.05,899794480.448102,0.0300000000006548,0.0200000000004366
93.0,0.06,846295881.089247,0.0500000000010914,0.0199999999986176
93.0,0.07,885382067.826629,0.0399999999990541,0.0299999999988358
93.0,0.08,812847994.723401,0.0300000000006548,0.0300000000006548
93.0,0.09,755557137.461695,0.0300000000006548,0.0100000000002183
93.0,0.1,759629595.963644,0.0499999999992724,0.0299999999988358
93.0,0.11,755925733.021401,0.0400000000008731,0.0200000000004366
93.0,0.12,768060116.03375,0.0499999999992724,0.0099999999983992
93.0,0.13,717887360.618425,0.0499999999992724,0.0300000000006548
93.0,0.14,738830477.412746,0.0400000000008731,0.0299999999988358
93.0,0.15,779330647.822994,0.0499999999992724,0.0300000000006548
93.0,0.16,725518945.078172,0.0300000000006548,0.0300000000006548
93.0,0.17,692152331.139972,0.0399999999990541,0.0299999999988358
93.0,0.18,694134930.556877,0.0500000000010914,0.0100000000002183
93.0,0.19,692498466.915777,0.0400000000008731,0.0299999999988358
93.0,0.2,694776017.520794,0.0499999999992724,0.0100000000002183
93.0,0.21,694622793.860185,0.0400000000008731,0.0100000000002183
93.0,0.22,688515706.622431,0.0500000000010914,0.0200000000004366
93.0,0.23,629790808.231168,0.0399999999990541,0.0100000000002183
93.0,0.24,657952066.325372,0.0399999999990541,0.0400000000008731
93.0,0.25,721916203.617356,0.070000000001528,0.0300000000006548
93.0,0.26,664401068.70716,0.0599999999994907,0.0099999999983992
93.0,0.27,659698043.318295,0.0599999999994907,0.0200000000004366
93.0,0.28,702925352.135112,0.0500000000010914,0.0200000000004366
93.0,0.29,661195268.667546,0.0500000000010914,0.0299999999988358
93.0,0.3,667160281.993281,0.0399999999990541,0.0299999999988358
93.0,0.31,676399420.483295,0.069999999999709,0.0300000000006548
93.0,0.32,659611665.066146,0.0600000000013097,0.0300000000006548
93.0,0.33,635385864.280966,0.0599999999994907,0.0100000000002183
93.0,0.34,645607944.021729,0.0599999999994907,0.0299999999988358
93.0,0.35,655112101.543192,0.0599999999994907,0.0300000000006548
93.0,0.36,623135627.736277,0.0599999999994907,0.0200000000004366
93.0,0.37,657587386.707081,0.0600000000013097,0.0200000000004366
93.0,0.38,636052529.976191,0.069999999999709,0.0200000000004366
93.0,0.39,634682876.940346,0.0599999999994907,0.0299999999988358
93.0,0.4,642143161.936322,0.0599999999994907,0.0199999999986176
93.0,0.41,625309274.895465,0.0599999999994907,0.0299999999988358
93.0,0.42,674222398.998097,0.0799999999999272,0.0200000000004366
93.0,0.43,623709841.009399,0.0599999999994907,0.0200000000004366
93.0,0.44,644639870.45438,0.0600000000013097,0.0300000000006548
93.0,0.45,633307031.160169,0.0799999999999272,0.0200000000004366
93.0,0.46,601264987.816456,0.0599999999994907,0.0299999999988358
93.0,0.47,612722846.06686,0.0799999999999272,0.0199999999986176
93.0,0.48,596268025.752218,0.0599999999994907,0.0099999999983992
93.0,0.49,640881359.065449,0.0599999999994907,0.0100000000002183
93.0,0.5,635288444.829095,0.0599999999994907,0.0300000000006548
93.0,0.51,604145862.987743,0.0799999999999272,0.0300000000006548
93.0,0.52,598732195.431902,0.0799999999999272,0.0200000000004366
93.0,0.53,585555736.355341,0.0799999999999272,0.0200000000004366
93.0,0.54,581563661.744078,0.0600000000013097,0.0300000000006548
93.0,0.55,596412985.461538,0.0600000000013097,0.0300000000006548
93.0,0.56,588835580.528565,0.0799999999999272,0.0200000000004366
93.0,0.57,620912406.383754,0.0799999999999272,0.0300000000006548
93.0,0.58,569184050.719045,0.0799999999999272,0.0300000000006548
93.0,0.59,627339422.338215,0.0799999999999272,0.0300000000006548
93.0,0.6,612574746.913481,0.0900000000001455,0.0200000000004366
93.0,0.61,606741940.369581,0.0799999999999272,0.0200000000004366
93.0,0.62,590532908.679517,0.0799999999999272,0.0300000000006548
93.0,0.63,580726352.100404,0.0900000000001455,0.0099999999983992
93.0,0.64,572285814.274581,0.0799999999999272,0.0199999999986176
93.0,0.65,577293122.758586,0.0799999999999272,0.0299999999988358
93.0,0.66,604422970.101147,0.100000000000364,0.0200000000004366
93.0,0.67,588652927.802003,0.0900000000001455,0.0100000000002183
93.0,0.68,582510715.360548,0.0799999999999272,0.0200000000004366
93.0,0.69,546461040.866388,0.0799999999999272,0.0100000000002183
93.0,0.7,562390991.241296,0.069999999999709,0.0200000000004366
93.0,0.71,576257350.585337,0.0900000000001455,0.0200000000004366
93.0,0.72,599713991.127782,0.100000000000364,0.0199999999986176
93.0,0.73,594605374.921834,0.0799999999999272,0.0299999999988358
93.0,0.74,564346412.748176,0.0799999999999272,0.0400000000008731
93.0,0.75,549005385.404066,0.0900000000001455,0.0300000000006548
93.0,0.76,627150934.01144,0.0900000000001455,0.0300000000006548
93.0,0.77,584064923.22085,0.0999999999985448,0.0300000000006548
93.0,0.78,578956544.022321,0.100000000000364,0.0100000000002183
93.0,0.79,570278436.987767,0.0900000000001455,0.0299999999988358
93.0,0.8,561163363.34748,0.0999999999985448,0.0300000000006548
93.0,0.81,531778775.034147,0.100000000000364,0.0200000000004366
93.0,0.82,566104363.595316,0.0900000000001455,0.0299999999988358
93.0,0.83,577774877.582395,0.109999999998763,0.0200000000004366
93.0,0.84,576585962.218951,0.110000000000582,0.0299999999988358
93.0,0.85,555161204.223219,0.0900000000001455,0.0100000000002183
93.0,0.86,573493607.705966,0.110000000000582,0.0199999999986176
93.0,0.87,540966559.970342,0.110000000000582,0.0200000000004366
93.0,0.88,588631813.20268,0.0899999999983265,0.0200000000004366
93.0,0.89,606655021.774337,0.0900000000001455,0.0299999999988358
93.0,0.9,531375895.564853,0.0900000000001455,0.0299999999988358
93.0,0.91,558307962.955367,0.0900000000001455,0.0300000000006548
93.0,0.92,557689293.155285,0.109999999998763,0.0300000000006548
93.0,0.93,602769223.038592,0.110000000000582,0.0199999999986176
93.0,0.94,528789521.949467,0.110000000000582,0.0300000000006548
93.0,0.95,544078246.052572,0.0900000000001455,0.0300000000006548
93.0,0.96,528942073.591957,0.0900000000001455,0.0299999999988358
93.0,0.97,538803352.725864,0.110000000000582,0.0300000000006548
93.0,0.98,545254102.987144,0.100000000000364,0.0299999999988358
93.0,0.99,548543842.090516,0.110000000000582,0.0299999999988358
93.0,1.0,570091510.822359,0.110000000000582,0.0100000000002183
94.0,0.01,1679194368.91215,0.0300000000006548,0.0099999999983992
94.0,0.02,1174298732.81248,0.0300000000006548,0.0300000000006548
94.0,0.03,1035037528.04219,0.0499999999992724,0.0100000000002183
94.0,0.04,966416089.348031,0.0300000000006548,0.0100000000002183
94.0,0.05,899915643.908853,0.0299999999988358,0.0300000000006548
94.0,0.06,846194647.046817,0.0500000000010914,0.0100000000002183
94.0,0.07,883353932.812567,0.0299999999988358,0.0300000000006548
94.0,0.08,813743358.27974,0.0400000000008731,0.0400000000008731
94.0,0.09,760038047.084583,0.0399999999990541,0.0200000000004366
94.0,0.1,759286679.900962,0.0500000000010914,0.0100000000002183
94.0,0.11,755912359.723882,0.0499999999992724,0.0100000000002183
94.0,0.12,771638240.6171,0.0300000000006548,0.0300000000006548
94.0,0.13,718798501.29064,0.0399999999990541,0.0299999999988358
94.0,0.14,742573124.674261,0.0500000000010914,0.0300000000006548
94.0,0.15,777809047.475476,0.0499999999992724,0.0199999999986176
94.0,0.16,726935350.42233,0.0499999999992724,0.0200000000004366
94.0,0.17,693645387.43242,0.0500000000010914,0.0300000000006548
94.0,0.18,694342590.820498,0.0399999999990541,0.0299999999988358
94.0,0.19,690311434.20212,0.0500000000010914,0.0100000000002183
94.0,0.2,695417627.632252,0.0400000000008731,0.0199999999986176
94.0,0.21,693064008.319414,0.0499999999992724,0.0100000000002183
94.0,0.22,689161742.765879,0.0400000000008731,0.0200000000004366
94.0,0.23,629786673.372146,0.069999999999709,0.0200000000004366
94.0,0.24,655463375.134713,0.0599999999994907,0.0100000000002183
94.0,0.25,720559964.656208,0.0399999999990541,0.0200000000004366
94.0,0.26,664572087.976779,0.0500000000010914,0.0100000000002183
94.0,0.27,660284878.661484,0.0399999999990541,0.0099999999983992
94.0,0.28,703646908.245593,0.0499999999992724,0.0300000000006548
94.0,0.29,661570363.804495,0.0500000000010914,0.0200000000004366
94.0,0.3,666715542.879387,0.070000000001528,0.0100000000002183
94.0,0.31,674267248.955844,0.0399999999990541,0.0099999999983992
94.0,0.32,661726295.011254,0.0499999999992724,0.0200000000004366
94.0,0.33,637870459.645739,0.0599999999994907,0.0400000000008731
94.0,0.34,646273881.727402,0.0799999999999272,0.0300000000006548
94.0,0.35,654919837.074384,0.0799999999999272,0.0300000000006548
94.0,0.36,619700979.029123,0.0799999999999272,0.0300000000006548
