mtry,sample.fraction,MSE,runtime_training,runtime_prediction 
27.0,0.48,597751066.177113,0.540000000000873,0.0499999999992724
27.0,0.49,618964216.747597,0.630000000001019,0.0299999999988358
27.0,0.5,600209335.565706,0.619999999998981,0.0299999999988358
27.0,0.51,585469748.492196,0.610000000000582,0.0499999999992724
27.0,0.52,600313260.545042,0.610000000000582,0.0300000000024738
27.0,0.53,592134672.907939,0.670000000001892,0.0499999999992724
27.0,0.54,599978828.951995,0.630000000001019,0.0499999999992724
27.0,0.55,605216390.653418,0.760000000002037,0.0300000000024738
27.0,0.56,598585010.371757,0.779999999998836,0.0499999999992724
27.0,0.57,591568694.27133,0.680000000000291,0.0299999999988358
27.0,0.58,594393063.39793,0.720000000001164,0.0299999999988358
27.0,0.59,586775437.246052,0.709999999999127,0.0299999999988358
27.0,0.6,581318436.533341,0.719999999997526,0.0300000000024738
27.0,0.61,594826582.889793,0.75,0.0499999999992724
27.0,0.62,601598386.893,0.709999999999127,0.0400000000008731
27.0,0.63,584447401.705393,0.779999999998836,0.0499999999992724
27.0,0.64,582982522.848346,0.75,0.0299999999988358
27.0,0.65,579740454.303409,0.779999999998836,0.0299999999988358
27.0,0.66,583526431.337282,0.809999999997672,0.0400000000008731
27.0,0.67,575146677.188395,0.799999999999272,0.0299999999988358
27.0,0.68,568803995.561698,0.780000000002474,0.0300000000024738
27.0,0.69,587290030.120243,0.830000000001746,0.0500000000029104
27.0,0.7,575310053.501726,0.819999999999709,0.0400000000008731
27.0,0.71,586240892.906218,0.830000000001746,0.0499999999992724
27.0,0.72,582992078.162377,0.889999999999418,0.0499999999992724
27.0,0.73,576552606.338003,0.829999999998108,0.0299999999988358
27.0,0.74,563532468.109899,0.859999999996944,0.0499999999992724
27.0,0.75,564420877.929248,0.860000000000582,0.0300000000024738
27.0,0.76,571782688.825777,0.909999999999854,0.0499999999992724
27.0,0.77,574805378.711413,0.889999999999418,0.0499999999992724
27.0,0.78,562987993.447765,0.889999999999418,0.0299999999988358
27.0,0.79,581018706.393062,0.909999999999854,0.0299999999988358
27.0,0.8,558782069.651197,0.919999999998254,0.0299999999988358
27.0,0.81,573131222.309728,0.919999999998254,0.0299999999988358
27.0,0.82,573994649.064974,0.989999999997963,0.0400000000008731
27.0,0.83,588444079.89884,0.979999999999563,0.0499999999992724
27.0,0.84,568908990.745356,0.990000000001601,0.0400000000008731
27.0,0.85,562430471.287315,1.02000000000044,0.0299999999988358
27.0,0.86,567602260.2024,0.979999999999563,0.0299999999988358
27.0,0.87,547458573.232359,1.0,0.0500000000029104
27.0,0.88,548552164.201892,1.0,0.0499999999992724
27.0,0.89,557002349.546356,1.13000000000102,0.0600000000013097
27.0,0.9,568986680.597043,1.11999999999898,0.0499999999992724
27.0,0.91,550193153.028579,1.17000000000189,0.0400000000008731
27.0,0.92,559331490.302513,1.09000000000015,0.0499999999992724
27.0,0.93,555349184.844518,1.06000000000131,0.0299999999988358
27.0,0.94,569347932.194332,1.04999999999927,0.0299999999988358
27.0,0.95,559131598.534676,1.06000000000131,0.0499999999992724
27.0,0.96,554615973.024372,1.09000000000015,0.0499999999992724
27.0,0.97,556350597.328767,1.05999999999767,0.0400000000008731
27.0,0.98,558971142.808334,1.11000000000058,0.0300000000024738
27.0,0.99,567725932.170032,1.11000000000058,0.0299999999988358
27.0,1.0,552092883.280818,1.13999999999942,0.0499999999992724
28.0,0.01,1420708128.80582,0.0599999999976717,0.0400000000008731
28.0,0.02,1049950022.75264,0.0600000000013097,0.0299999999988358
28.0,0.03,877651100.015925,0.0900000000001455,0.0300000000024738
28.0,0.04,817326515.42448,0.0900000000001455,0.0300000000024738
28.0,0.05,789233320.461367,0.110000000000582,0.0299999999988358
28.0,0.06,768309908.503613,0.129999999997381,0.0299999999988358
28.0,0.07,758920165.688932,0.139999999999418,0.0299999999988358
28.0,0.08,745583656.390692,0.159999999999854,0.0400000000008731
28.0,0.09,715019698.61665,0.170000000001892,0.0299999999988358
28.0,0.1,699351950.063602,0.169999999998254,0.0299999999988358
28.0,0.11,716140054.620081,0.180000000000291,0.0200000000004366
28.0,0.12,702735934.177178,0.209999999999127,0.0299999999988358
28.0,0.13,681764692.339074,0.209999999999127,0.0400000000008731
28.0,0.14,667313982.703063,0.220000000001164,0.0299999999988358
28.0,0.15,676927964.894787,0.25,0.0400000000008731
28.0,0.16,676840463.563923,0.25,0.0299999999988358
28.0,0.17,665987851.864288,0.25,0.0300000000024738
28.0,0.18,681192929.966559,0.260000000002037,0.0299999999988358
28.0,0.19,652469544.497863,0.279999999998836,0.0099999999983992
28.0,0.2,658510126.22429,0.280000000002474,0.0300000000024738
28.0,0.21,649257566.670007,0.290000000000873,0.0299999999988358
28.0,0.22,650996244.149617,0.31000000000131,0.0299999999988358
28.0,0.23,650725246.974786,0.319999999999709,0.0400000000008731
28.0,0.24,632619000.936415,0.329999999998108,0.0299999999988358
28.0,0.25,636709930.104799,0.359999999996944,0.0300000000024738
28.0,0.26,639804242.968637,0.340000000000146,0.0499999999992724
28.0,0.27,631374217.034073,0.359999999996944,0.0300000000024738
28.0,0.28,641154472.760516,0.389999999999418,0.0400000000008731
28.0,0.29,637331422.775112,0.369999999998981,0.0299999999988358
28.0,0.3,626442791.383723,0.419999999998254,0.0300000000024738
28.0,0.31,618897017.37088,0.420000000001892,0.0299999999988358
28.0,0.32,643742956.982445,0.440000000002328,0.0300000000024738
28.0,0.33,614949540.141854,0.450000000000728,0.0299999999988358
28.0,0.34,640420793.138576,0.450000000000728,0.0299999999988358
28.0,0.35,620815528.36267,0.440000000002328,0.0300000000024738
28.0,0.36,621104411.52499,0.5,0.0299999999988358
28.0,0.37,614871198.953239,0.5,0.0299999999988358
28.0,0.38,617681939.359001,0.479999999999563,0.0299999999988358
28.0,0.39,616975384.577933,0.509999999998399,0.0499999999992724
28.0,0.4,618173441.796975,0.529999999998836,0.0299999999988358
28.0,0.41,592634878.690643,0.529999999998836,0.0499999999992724
28.0,0.42,605344835.150731,0.55000000000291,0.0300000000024738
28.0,0.43,608983086.69294,0.580000000001746,0.0300000000024738
28.0,0.44,609046464.284184,0.540000000000873,0.0299999999988358
28.0,0.45,599079616.132643,0.540000000000873,0.0299999999988358
28.0,0.46,621776214.990036,0.590000000000146,0.0300000000024738
28.0,0.47,603349117.408814,0.599999999998545,0.0299999999988358
28.0,0.48,600883165.470982,0.629999999997381,0.0300000000024738
28.0,0.49,614572110.190845,0.639999999999418,0.0299999999988358
28.0,0.5,592557203.335718,0.619999999998981,0.0299999999988358
28.0,0.51,582332494.569308,0.639999999999418,0.0299999999988358
28.0,0.52,593796419.409353,0.620000000002619,0.0299999999988358
28.0,0.53,603662317.355668,0.659999999999854,0.0499999999992724
28.0,0.54,597967342.0058,0.659999999999854,0.0400000000008731
28.0,0.55,583523724.795703,0.68999999999869,0.0299999999988358
28.0,0.56,611667465.784634,0.719999999997526,0.0499999999992724
28.0,0.57,608859109.297993,0.719999999997526,0.0299999999988358
28.0,0.58,579227472.143001,0.709999999999127,0.0299999999988358
28.0,0.59,581897786.794492,0.720000000001164,0.0400000000008731
28.0,0.6,578672776.034167,0.720000000001164,0.0299999999988358
28.0,0.61,594263016.20292,0.75,0.0300000000024738
28.0,0.62,594579846.936562,0.790000000000873,0.0400000000008731
28.0,0.63,580957829.753433,0.779999999998836,0.0300000000024738
28.0,0.64,591173903.055169,0.779999999998836,0.0299999999988358
28.0,0.65,589059383.008101,0.779999999998836,0.0299999999988358
28.0,0.66,579760969.713288,0.869999999998981,0.0499999999992724
28.0,0.67,586442784.633148,0.909999999999854,0.0300000000024738
28.0,0.68,586407468.813706,0.870000000002619,0.0500000000029104
28.0,0.69,565539142.480189,0.840000000000146,0.0300000000024738
28.0,0.7,576498360.956409,0.830000000001746,0.0300000000024738
28.0,0.71,588593299.600487,0.869999999998981,0.0499999999992724
28.0,0.72,581576305.617371,0.899999999997817,0.0300000000024738
28.0,0.73,574716023.974723,0.920000000001892,0.0299999999988358
28.0,0.74,574847481.693998,0.900000000001455,0.0299999999988358
28.0,0.75,582437903.203042,0.900000000001455,0.0499999999992724
28.0,0.76,578441359.557295,0.909999999999854,0.0499999999992724
28.0,0.77,578299360.482795,0.950000000000728,0.0299999999988358
28.0,0.78,566538082.943027,0.930000000000291,0.0499999999992724
28.0,0.79,554658083.476717,0.990000000001601,0.0499999999992724
28.0,0.8,563779022.295037,0.950000000000728,0.0299999999988358
28.0,0.81,576861872.252955,0.959999999999127,0.0400000000008731
28.0,0.82,572969544.927315,0.979999999999563,0.0299999999988358
28.0,0.83,571464725.572867,0.990000000001601,0.0499999999992724
28.0,0.84,562258620.514206,0.979999999999563,0.0499999999992724
28.0,0.85,573662183.104564,1.0,0.0400000000008731
28.0,0.86,568291218.979758,1.0,0.0400000000008731
28.0,0.87,568013784.46646,1.04999999999927,0.0499999999992724
28.0,0.88,559554868.3651,1.01000000000204,0.0500000000029104
28.0,0.89,555699060.5686,1.09999999999854,0.0400000000008731
28.0,0.9,558888385.979969,1.04999999999927,0.0499999999992724
28.0,0.91,562073864.820475,1.17000000000189,0.0299999999988358
28.0,0.92,572739771.169709,1.11999999999898,0.0299999999988358
28.0,0.93,566179004.12079,1.15999999999985,0.0499999999992724
28.0,0.94,575592749.485346,1.13000000000102,0.0499999999992724
28.0,0.95,557105190.545358,1.11000000000058,0.0400000000008731
28.0,0.96,556762522.335874,1.12000000000262,0.0400000000008731
28.0,0.97,568249306.124343,1.11000000000058,0.0400000000008731
28.0,0.98,552935837.371536,1.11000000000058,0.0499999999992724
28.0,0.99,560688236.662173,1.13000000000102,0.0299999999988358
28.0,1.0,564586453.997843,1.4800000000032,0.0599999999976717
29.0,0.01,1415871102.70562,0.0999999999985448,0.0499999999992724
29.0,0.02,1033266107.5722,0.130000000001019,0.0499999999992724
29.0,0.03,891151903.066384,0.149999999997817,0.0599999999976717
29.0,0.04,834810490.266685,0.18999999999869,0.0400000000008731
29.0,0.05,767618884.706178,0.220000000001164,0.0499999999992724
29.0,0.06,757638832.067214,0.25,0.0400000000008731
29.0,0.07,744298769.312885,0.25,0.0400000000008731
29.0,0.08,738594044.636583,0.25,0.0499999999992724
29.0,0.09,718592970.899146,0.279999999998836,0.0400000000008731
29.0,0.1,711764763.991518,0.30000000000291,0.0499999999992724
29.0,0.11,698291482.52295,0.260000000002037,0.0200000000004366
29.0,0.12,688004266.043007,0.25,0.0299999999988358
29.0,0.13,687792159.289843,0.290000000000873,0.0400000000008731
29.0,0.14,670651442.77014,0.229999999999563,0.0299999999988358
29.0,0.15,662213557.788254,0.229999999999563,0.0099999999983992
29.0,0.16,665944219.542839,0.25,0.0300000000024738
29.0,0.17,671738881.617143,0.260000000002037,0.0299999999988358
29.0,0.18,655887873.2529,0.259999999998399,0.0400000000008731
29.0,0.19,659654624.535084,0.279999999998836,0.0300000000024738
29.0,0.2,661330404.564308,0.31000000000131,0.0299999999988358
29.0,0.21,661258286.544662,0.290000000000873,0.0300000000024738
29.0,0.22,646799398.552619,0.330000000001746,0.0299999999988358
29.0,0.23,643920792.55398,0.31000000000131,0.0299999999988358
29.0,0.24,647201069.038512,0.340000000000146,0.0299999999988358
29.0,0.25,634168417.343312,0.380000000001019,0.0299999999988358
29.0,0.26,650104325.507473,0.369999999998981,0.0299999999988358
29.0,0.27,624949905.37108,0.390000000003056,0.0300000000024738
29.0,0.28,637787560.918791,0.390000000003056,0.0300000000024738
29.0,0.29,634656774.447002,0.430000000000291,0.0299999999988358
29.0,0.3,627173767.582838,0.409999999999854,0.0300000000024738
29.0,0.31,645640475.676863,0.43999999999869,0.0499999999992724
29.0,0.32,636389610.776382,0.469999999997526,0.0299999999988358
29.0,0.33,625074843.854697,0.450000000000728,0.0299999999988358
29.0,0.34,628117718.423996,0.450000000000728,0.0299999999988358
29.0,0.35,632633496.277496,0.470000000001164,0.0300000000024738
29.0,0.36,627412039.321889,0.5,0.0299999999988358
29.0,0.37,620459649.417844,0.479999999999563,0.0299999999988358
29.0,0.38,614021533.226296,0.5,0.0400000000008731
29.0,0.39,613182872.055285,0.5,0.0300000000024738
29.0,0.4,620358727.779012,0.540000000000873,0.0400000000008731
29.0,0.41,618095420.614775,0.56000000000131,0.0299999999988358
29.0,0.42,607643546.630713,0.590000000000146,0.0300000000024738
29.0,0.43,603299460.710568,0.56000000000131,0.0299999999988358
29.0,0.44,615279143.102963,0.580000000001746,0.0499999999992724
29.0,0.45,616815384.942999,0.580000000001746,0.0299999999988358
29.0,0.46,609473546.306425,0.630000000001019,0.0400000000008731
29.0,0.47,593762462.7013,0.630000000001019,0.0299999999988358
29.0,0.48,606774291.154289,0.620000000002619,0.0300000000024738
29.0,0.49,614597078.899812,0.640000000003056,0.0400000000008731
29.0,0.5,607011572.989623,0.669999999998254,0.0300000000024738
29.0,0.51,598547433.602758,0.639999999999418,0.0300000000024738
29.0,0.52,601396214.505448,0.720000000001164,0.0300000000024738
29.0,0.53,597182860.849374,0.700000000000728,0.0499999999992724
29.0,0.54,600304017.924677,0.68999999999869,0.0299999999988358
29.0,0.55,591366745.35967,0.729999999999563,0.0299999999988358
29.0,0.56,594932859.477679,0.700000000000728,0.0299999999988358
29.0,0.57,614938974.173975,0.720000000001164,0.0400000000008731
29.0,0.58,591190735.259589,0.770000000000437,0.0400000000008731
29.0,0.59,581123015.485173,0.840000000000146,0.0299999999988358
29.0,0.6,584189642.879096,0.830000000001746,0.0499999999992724
29.0,0.61,592271556.044793,0.860000000000582,0.0299999999988358
29.0,0.62,607424729.263291,0.880000000001019,0.0300000000024738
29.0,0.63,591198939.874413,0.799999999999272,0.0299999999988358
29.0,0.64,580096968.983413,0.780000000002474,0.0299999999988358
29.0,0.65,584672824.936726,0.790000000000873,0.0499999999992724
29.0,0.66,574913596.868565,0.81000000000131,0.0499999999992724
29.0,0.67,573174706.774753,0.860000000000582,0.0299999999988358
29.0,0.68,568018655.187203,0.869999999998981,0.0499999999992724
29.0,0.69,573557257.848701,0.880000000001019,0.0299999999988358
29.0,0.7,592260145.614287,0.859999999996944,0.0300000000024738
29.0,0.71,588008543.924014,0.870000000002619,0.0500000000029104
29.0,0.72,556935723.422884,0.880000000001019,0.0300000000024738
29.0,0.73,565463284.898824,0.889999999999418,0.0499999999992724
29.0,0.74,555131765.954393,0.950000000000728,0.0299999999988358
29.0,0.75,590268627.771689,0.959999999999127,0.0300000000024738
29.0,0.76,595143938.930678,0.919999999998254,0.0499999999992724
29.0,0.77,576109011.552551,0.969999999997526,0.0499999999992724
29.0,0.78,569895064.841477,0.93999999999869,0.0400000000008731
29.0,0.79,583624297.804085,0.990000000001601,0.0499999999992724
29.0,0.8,573940693.427938,0.979999999999563,0.0499999999992724
29.0,0.81,554681836.921809,1.0199999999968,0.0299999999988358
29.0,0.82,556355892.507409,1.0,0.0299999999988358
29.0,0.83,571352716.709987,0.990000000001601,0.0499999999992724
29.0,0.84,585565645.557237,1.20000000000073,0.0499999999992724
29.0,0.85,566816048.345374,1.02999999999884,0.0499999999992724
29.0,0.86,558424723.130928,1.04999999999927,0.0299999999988358
29.0,0.87,564522462.120148,1.04999999999927,0.0400000000008731
29.0,0.88,563170729.629056,1.02999999999884,0.0400000000008731
29.0,0.89,575363510.96201,1.0099999999984,0.0299999999988358
29.0,0.9,547866164.272231,1.06000000000131,0.0300000000024738
29.0,0.91,565975720.012838,1.07999999999811,0.0499999999992724
29.0,0.92,559743120.109667,1.09999999999854,0.0400000000008731
29.0,0.93,579279305.52955,1.17000000000189,0.0499999999992724
29.0,0.94,560041317.36702,1.09000000000015,0.0499999999992724
29.0,0.95,562923149.814441,1.11999999999898,0.0499999999992724
29.0,0.96,570295584.569642,1.13999999999942,0.0499999999992724
29.0,0.97,562992244.180418,1.15999999999985,0.0499999999992724
29.0,0.98,550436419.338134,1.17000000000189,0.0499999999992724
29.0,0.99,558036036.330727,1.25,0.0499999999992724
29.0,1.0,571661335.132235,1.17000000000189,0.0499999999992724
30.0,0.01,1396835806.24492,0.069999999999709,0.0199999999967986
30.0,0.02,1031315909.76709,0.0999999999985448,0.0299999999988358
30.0,0.03,891065648.420455,0.109999999996944,0.0200000000004366
30.0,0.04,827472598.299977,0.0900000000001455,0.0299999999988358
30.0,0.05,775290001.140705,0.120000000002619,0.0299999999988358
30.0,0.06,756753493.76873,0.119999999998981,0.0200000000004366
30.0,0.07,741763338.068586,0.159999999999854,0.0299999999988358
30.0,0.08,733975692.386754,0.149999999997817,0.0300000000024738
30.0,0.09,709247069.896407,0.150000000001455,0.0099999999983992
30.0,0.1,706470017.593658,0.18999999999869,0.0299999999988358
30.0,0.11,703979199.636159,0.18999999999869,0.0299999999988358
30.0,0.12,704653827.935151,0.200000000000728,0.0300000000024738
30.0,0.13,684111043.841228,0.220000000001164,0.0299999999988358
30.0,0.14,681879646.444732,0.25,0.0100000000020373
30.0,0.15,662030887.334076,0.220000000001164,0.0100000000020373
30.0,0.16,672953321.220677,0.259999999998399,0.0299999999988358
30.0,0.17,669001542.12409,0.25,0.0400000000008731
30.0,0.18,669730459.383679,0.280000000002474,0.0300000000024738
30.0,0.19,653196480.759994,0.279999999998836,0.0400000000008731
30.0,0.2,664531614.086476,0.31000000000131,0.0100000000020373
30.0,0.21,652808889.732937,0.309999999997672,0.0299999999988358
30.0,0.22,642638660.251381,0.319999999999709,0.0400000000008731
30.0,0.23,663397867.431764,0.360000000000582,0.0299999999988358
30.0,0.24,645297240.889763,0.340000000000146,0.0299999999988358
30.0,0.25,632086385.442741,0.380000000001019,0.0299999999988358
30.0,0.26,627888030.612419,0.369999999998981,0.0299999999988358
30.0,0.27,653496257.698342,0.369999999998981,0.0299999999988358
30.0,0.28,642062027.433024,0.400000000001455,0.0299999999988358
30.0,0.29,640038371.284444,0.399999999997817,0.0499999999992724
30.0,0.3,631642766.276155,0.420000000001892,0.0300000000024738
30.0,0.31,618626793.520315,0.450000000000728,0.0499999999992724
30.0,0.32,624149663.894271,0.469999999997526,0.0299999999988358
30.0,0.33,624378637.34078,0.450000000000728,0.0400000000008731
30.0,0.34,624672968.063796,0.470000000001164,0.0299999999988358
30.0,0.35,621473596.041784,0.5,0.0299999999988358
30.0,0.36,632015496.595435,0.489999999997963,0.0299999999988358
30.0,0.37,620575167.407383,0.519999999996799,0.0300000000024738
30.0,0.38,600633271.62562,0.529999999998836,0.0299999999988358
30.0,0.39,607258432.64354,0.509999999998399,0.0299999999988358
30.0,0.4,604237525.141391,0.549999999999272,0.0299999999988358
30.0,0.41,609757410.564058,0.540000000000873,0.0300000000024738
30.0,0.42,639451885.56521,0.56000000000131,0.0299999999988358
30.0,0.43,595818663.800296,0.600000000002183,0.0400000000008731
30.0,0.44,629579902.588081,0.580000000001746,0.0499999999992724
30.0,0.45,621622470.327319,0.580000000001746,0.0400000000008731
30.0,0.46,615348830.152722,0.639999999999418,0.0299999999988358
30.0,0.47,617797506.961448,0.669999999998254,0.0300000000024738
30.0,0.48,609886091.883359,0.630000000001019,0.0299999999988358
30.0,0.49,593698370.792955,0.639999999999418,0.0299999999988358
30.0,0.5,599884197.854741,0.670000000001892,0.0299999999988358
30.0,0.51,595373379.054839,0.720000000001164,0.0400000000008731
30.0,0.52,598055126.530948,0.790000000000873,0.0300000000024738
30.0,0.53,608799499.711551,0.81000000000131,0.0400000000008731
30.0,0.54,595884367.638457,0.829999999998108,0.0499999999992724
30.0,0.55,602631359.55737,0.869999999998981,0.0499999999992724
30.0,0.56,606829288.294775,0.850000000002183,0.0499999999992724
30.0,0.57,599543623.735674,0.849999999998545,0.0300000000024738
30.0,0.58,587572084.097653,0.879999999997381,0.0400000000008731
30.0,0.59,585943047.509749,0.889999999999418,0.0499999999992724
30.0,0.6,588646832.293649,0.900000000001455,0.0499999999992724
30.0,0.61,591869659.558749,0.860000000000582,0.0499999999992724
30.0,0.62,588042329.348252,0.970000000001164,0.0299999999988358
30.0,0.63,606946381.905721,0.93999999999869,0.0499999999992724
30.0,0.64,588440160.127549,0.979999999999563,0.0499999999992724
30.0,0.65,570524443.145838,0.93999999999869,0.0299999999988358
30.0,0.66,577976887.261838,0.950000000000728,0.0299999999988358
30.0,0.67,575449375.096226,1.16999999999825,0.0300000000024738
30.0,0.68,575406239.654282,0.959999999999127,0.0400000000008731
30.0,0.69,564670998.048775,0.859999999996944,0.0499999999992724
30.0,0.7,588113633.253794,0.870000000002619,0.0500000000029104
30.0,0.71,575851185.451405,0.930000000000291,0.0400000000008731
30.0,0.72,586602608.644132,0.950000000000728,0.0499999999992724
30.0,0.73,587362797.267682,0.899999999997817,0.0300000000024738
30.0,0.74,594621097.362954,0.930000000000291,0.0400000000008731
30.0,0.75,595369509.871033,0.959999999999127,0.0400000000008731
30.0,0.76,584041810.290536,0.950000000000728,0.0400000000008731
30.0,0.77,586321673.60729,1.0,0.0299999999988358
30.0,0.78,576350848.438299,0.990000000001601,0.0299999999988358
30.0,0.79,568396298.150651,0.990000000001601,0.0300000000024738
30.0,0.8,580515005.667102,0.979999999999563,0.0499999999992724
30.0,0.81,573306351.281335,1.09999999999854,0.0299999999988358
30.0,0.82,575724564.325509,1.07999999999811,0.0400000000008731
30.0,0.83,562006710.861199,1.03000000000247,0.0300000000024738
30.0,0.84,572239411.167344,1.08000000000175,0.0500000000029104
30.0,0.85,585159492.747731,1.07999999999811,0.0299999999988358
30.0,0.86,557998192.534467,1.14999999999782,0.069999999999709
30.0,0.87,568737570.384162,1.15999999999985,0.0400000000008731
30.0,0.88,545956965.756251,1.13000000000102,0.0499999999992724
30.0,0.89,567403017.020498,1.13999999999942,0.0299999999988358
30.0,0.9,567084151.097645,1.11000000000058,0.0300000000024738
30.0,0.91,568087489.238852,1.11000000000058,0.0499999999992724
30.0,0.92,572909364.636475,1.13999999999942,0.0499999999992724
30.0,0.93,556779347.408841,1.13999999999942,0.0300000000024738
30.0,0.94,559923250.08431,1.2300000000032,0.0500000000029104
30.0,0.95,570212991.350383,1.22000000000116,0.0400000000008731
30.0,0.96,577641365.917,1.22999999999956,0.0499999999992724
30.0,0.97,550266833.713061,1.22000000000116,0.0599999999976717
30.0,0.98,561913550.841838,1.40000000000146,0.0400000000008731
30.0,0.99,573153724.156963,1.22999999999956,0.0499999999992724
30.0,1.0,559411626.164512,1.25,0.0299999999988358
31.0,0.01,1403589690.05222,0.0600000000013097,0.0300000000024738
31.0,0.02,1036298441.1441,0.0800000000017462,0.0300000000024738
31.0,0.03,883782174.045677,0.0900000000001455,0.0300000000024738
31.0,0.04,817816371.28977,0.110000000000582,0.0299999999988358
31.0,0.05,778925484.425855,0.139999999999418,0.0299999999988358
31.0,0.06,755130757.058505,0.139999999999418,0.0100000000020373
31.0,0.07,737045083.487054,0.149999999997817,0.0200000000004366
31.0,0.08,726339437.777987,0.159999999999854,0.0299999999988358
31.0,0.09,703358351.744923,0.169999999998254,0.0299999999988358
31.0,0.1,707024691.467346,0.18999999999869,0.0299999999988358
31.0,0.11,695932061.113322,0.18999999999869,0.0099999999983992
31.0,0.12,693015066.71341,0.209999999999127,0.0400000000008731
31.0,0.13,684417987.47083,0.220000000001164,0.0200000000004366
31.0,0.14,677848387.63365,0.240000000001601,0.0299999999988358
31.0,0.15,665417005.038307,0.25,0.0400000000008731
31.0,0.16,669422255.131975,0.279999999998836,0.0300000000024738
31.0,0.17,661316799.39518,0.280000000002474,0.0200000000004366
31.0,0.18,670191178.224882,0.299999999999272,0.0299999999988358
31.0,0.19,661911069.106328,0.290000000000873,0.0299999999988358
31.0,0.2,658242744.513878,0.309999999997672,0.0300000000024738
31.0,0.21,657580813.997595,0.31000000000131,0.0299999999988358
31.0,0.22,646495467.300973,0.309999999997672,0.0299999999988358
31.0,0.23,651229444.628081,0.329999999998108,0.0299999999988358
31.0,0.24,642174085.271595,0.340000000000146,0.0300000000024738
31.0,0.25,628200511.05334,0.390000000003056,0.0300000000024738
31.0,0.26,638617308.919909,0.380000000001019,0.0299999999988358
31.0,0.27,628623663.690815,0.389999999999418,0.0299999999988358
31.0,0.28,634296319.940846,0.400000000001455,0.0299999999988358
31.0,0.29,643266468.988792,0.43999999999869,0.0300000000024738
31.0,0.3,626581458.682846,0.430000000000291,0.0400000000008731
31.0,0.31,631690927.434948,0.43999999999869,0.0400000000008731
31.0,0.32,624377822.231483,0.450000000000728,0.0300000000024738
31.0,0.33,610913560.980692,0.489999999997963,0.0300000000024738
31.0,0.34,621462068.407891,0.470000000001164,0.0300000000024738
31.0,0.35,626183308.841135,0.5,0.0300000000024738
31.0,0.36,631812681.051183,0.5,0.0400000000008731
31.0,0.37,620531521.735644,0.56000000000131,0.0299999999988358
31.0,0.38,621591761.676986,0.529999999998836,0.0499999999992724
31.0,0.39,616550468.558776,0.56000000000131,0.0299999999988358
31.0,0.4,618291994.426912,0.610000000000582,0.0400000000008731
31.0,0.41,603321014.854293,0.610000000000582,0.0400000000008731
31.0,0.42,605846879.025492,0.540000000000873,0.0299999999988358
31.0,0.43,610388235.225012,0.590000000000146,0.0299999999988358
31.0,0.44,614029098.311939,0.600000000002183,0.0400000000008731
31.0,0.45,606743508.365408,0.610000000000582,0.0400000000008731
31.0,0.46,593830305.873967,0.630000000001019,0.0299999999988358
31.0,0.47,597440037.000391,0.650000000001455,0.0299999999988358
31.0,0.48,619171004.514876,0.649999999997817,0.0400000000008731
31.0,0.49,597211324.132585,0.659999999999854,0.0299999999988358
31.0,0.5,604125869.123643,0.670000000001892,0.0400000000008731
31.0,0.51,608224956.341179,0.690000000002328,0.0300000000024738
31.0,0.52,614469036.091481,0.68999999999869,0.0299999999988358
31.0,0.53,598967525.77488,0.68999999999869,0.0300000000024738
31.0,0.54,599958771.277704,0.75,0.0299999999988358
31.0,0.55,603799441.718495,0.75,0.0299999999988358
31.0,0.56,607161557.084251,0.729999999999563,0.0499999999992724
31.0,0.57,601584254.357729,0.75,0.0499999999992724
31.0,0.58,600240877.484769,0.819999999999709,0.0299999999988358
31.0,0.59,572913975.978766,0.81000000000131,0.0400000000008731
31.0,0.6,589903811.520699,0.909999999999854,0.0400000000008731
31.0,0.61,590935874.858278,0.889999999999418,0.0300000000024738
31.0,0.62,581484946.75241,0.889999999999418,0.0299999999988358
31.0,0.63,575185057.176203,0.829999999998108,0.0299999999988358
31.0,0.64,588852723.943854,0.860000000000582,0.0400000000008731
31.0,0.65,584625848.602438,0.840000000000146,0.0499999999992724
31.0,0.66,576544120.168566,0.880000000001019,0.0499999999992724
31.0,0.67,573713869.160034,0.919999999998254,0.0400000000008731
31.0,0.68,576151994.298397,0.919999999998254,0.0299999999988358
31.0,0.69,578796152.323866,0.889999999999418,0.0400000000008731
31.0,0.7,595850170.274094,0.93999999999869,0.0299999999988358
31.0,0.71,594600431.623841,0.900000000001455,0.0299999999988358
31.0,0.72,582065733.871667,0.919999999998254,0.0299999999988358
31.0,0.73,578268226.448799,0.93999999999869,0.0400000000008731
31.0,0.74,570521694.703383,0.979999999999563,0.0499999999992724
31.0,0.75,577231423.042099,0.959999999999127,0.0400000000008731
31.0,0.76,578220627.153232,0.970000000001164,0.0299999999988358
31.0,0.77,581321750.988633,0.990000000001601,0.0300000000024738
31.0,0.78,594021419.501656,1.0,0.0499999999992724
31.0,0.79,564257720.04062,1.06999999999971,0.0299999999988358
31.0,0.8,578685081.456182,1.0199999999968,0.0400000000008731
31.0,0.81,556729918.585795,1.11000000000058,0.0400000000008731
31.0,0.82,566493001.146353,1.07999999999811,0.0300000000024738
31.0,0.83,582544153.112231,1.15999999999985,0.0299999999988358
31.0,0.84,568864165.430248,1.05999999999767,0.0300000000024738
31.0,0.85,574027369.652749,1.11000000000058,0.0299999999988358
31.0,0.86,565510377.90085,1.09000000000015,0.0299999999988358
31.0,0.87,567064478.146388,1.11000000000058,0.0299999999988358
