"num.trees","mtry","sample.fraction","min.node.size","replace","MSE","runtime_training","runtime_prediction"
1024,5,0.2,36,TRUE,906292125.565801,0.119999999999891,0.0299999999997453
2048,5,0.2,36,TRUE,906530135.348311,0.239999999999782,0.0599999999994907
2,10,0.2,36,TRUE,1241100135.07936,0.0199999999995271,0.0299999999997453
4,10,0.2,36,TRUE,1190670623.57749,0.0299999999997453,0.0200000000004366
8,10,0.2,36,TRUE,972542702.954086,0.0299999999997453,0.0100000000002183
16,10,0.2,36,TRUE,938460760.255203,0.0399999999999636,0.0199999999995271
32,10,0.2,36,TRUE,912344069.306394,0.0300000000006548,0.0200000000004366
64,10,0.2,36,TRUE,886112088.570922,0.0100000000002183,0.0200000000004366
128,10,0.2,36,TRUE,840219599.51062,0.0399999999999636,0.0200000000004366
256,10,0.2,36,TRUE,831129251.044972,0.0600000000004002,0.0299999999997453
512,10,0.2,36,TRUE,824284142.682128,0.0799999999999272,0.0299999999997453
1024,10,0.2,36,TRUE,820905969.905675,0.140000000000327,0.0300000000006548
2048,10,0.2,36,TRUE,820181748.798094,0.259999999999309,0.069999999999709
2,20,0.2,36,TRUE,1347669956.81038,0.0199999999995271,0.0200000000004366
4,20,0.2,36,TRUE,987622657.040178,0.0200000000004366,0.0299999999997453
8,20,0.2,36,TRUE,854847671.076641,0.00999999999930878,0.0299999999997453
16,20,0.2,36,TRUE,855518907.069006,0.0300000000006548,0.0200000000004366
32,20,0.2,36,TRUE,811922518.59971,0.0299999999997453,0.0299999999997453
64,20,0.2,36,TRUE,787210393.618085,0.0299999999997453,0.0200000000004366
128,20,0.2,36,TRUE,782089562.995659,0.0500000000001819,0.0199999999995271
256,20,0.2,36,TRUE,772892939.960456,0.0800000000008367,0.0100000000002183
512,20,0.2,36,TRUE,770430734.391418,0.109999999999673,0.0199999999995271
1024,20,0.2,36,TRUE,776341840.159067,0.190000000000509,0.0299999999997453
2048,20,0.2,36,TRUE,777265239.83187,0.369999999999891,0.0500000000001819
2,23,0.2,36,TRUE,1388915126.44509,0.0300000000006548,0.0200000000004366
4,23,0.2,36,TRUE,1122202646.30426,0.0299999999997453,0.00999999999930878
8,23,0.2,36,TRUE,896817220.812513,0.0199999999995271,0.0299999999997453
16,23,0.2,36,TRUE,875855175.969025,0.0299999999997453,0.0200000000004366
32,23,0.2,36,TRUE,805000234.337982,0.0300000000006548,0.0100000000002183
64,23,0.2,36,TRUE,789968384.418338,0.0299999999997453,0.0299999999997453
128,23,0.2,36,TRUE,780938223.188313,0.0399999999999636,0.0399999999999636
256,23,0.2,36,TRUE,764430998.864254,0.069999999999709,0.0300000000006548
512,23,0.2,36,TRUE,762002422.935964,0.130000000000109,0.00999999999930878
1024,23,0.2,36,TRUE,769577275.437403,0.219999999999345,0.0299999999997453
2048,23,0.2,36,TRUE,772287176.852617,0.390000000000327,0.0399999999999636
2,26,0.2,36,TRUE,1531206649.23467,0.0300000000006548,0.0200000000004366
4,26,0.2,36,TRUE,1017348732.51859,0.0299999999997453,0.00999999999930878
8,26,0.2,36,TRUE,916985682.229514,0.0199999999995271,0.00999999999930878
16,26,0.2,36,TRUE,883077797.60244,0.0299999999997453,0.0200000000004366
32,26,0.2,36,TRUE,813008933.109631,0.0299999999997453,0.0100000000002183
64,26,0.2,36,TRUE,797764845.071109,0.0500000000001819,0.0399999999999636
128,26,0.2,36,TRUE,787244211.919664,0.0500000000001819,0.00999999999930878
256,26,0.2,36,TRUE,772232578.482506,0.0799999999999272,0.0100000000002183
512,26,0.2,36,TRUE,763643307.551541,0.130000000000109,0.00999999999930878
1024,26,0.2,36,TRUE,764869442.595348,0.219999999999345,0.0299999999997453
2048,26,0.2,36,TRUE,769426700.522905,0.440000000000509,0.0500000000001819
2,28,0.2,36,TRUE,1067284931.55167,0.0299999999997453,0.0299999999997453
4,28,0.2,36,TRUE,910090241.792927,0.0299999999997453,0.0199999999995271
8,28,0.2,36,TRUE,891779669.072104,0.0299999999997453,0.0100000000002183
16,28,0.2,36,TRUE,884988915.302758,0.0300000000006548,0.0200000000004366
32,28,0.2,36,TRUE,812395697.142647,0.0299999999997453,0.0299999999997453
64,28,0.2,36,TRUE,781547972.302206,0.0399999999999636,0.0200000000004366
128,28,0.2,36,TRUE,776292683.713762,0.0500000000001819,0.0199999999995271
256,28,0.2,36,TRUE,763554728.826165,0.0800000000008367,0.0100000000002183
512,28,0.2,36,TRUE,759680109.740108,0.130000000000109,0.0300000000006548
1024,28,0.2,36,TRUE,759389859.205265,0.220000000000255,0.0299999999997453
2048,28,0.2,36,TRUE,762452396.228808,0.450000000000728,0.069999999999709
2,30,0.2,36,TRUE,1292765272.74067,0.0299999999997453,0.0100000000002183
4,30,0.2,36,TRUE,990476353.529754,0.0300000000006548,0.0200000000004366
8,30,0.2,36,TRUE,882129340.546172,0.0299999999997453,0.00999999999930878
16,30,0.2,36,TRUE,860149537.959884,0.0199999999995271,0.00999999999930878
32,30,0.2,36,TRUE,803330318.819217,0.0299999999997453,0.0100000000002183
64,30,0.2,36,TRUE,792806666.110718,0.0300000000006548,0.00999999999930878
128,30,0.2,36,TRUE,784259058.836197,0.0399999999999636,0.0199999999995271
256,30,0.2,36,TRUE,770728631.546532,0.0799999999999272,0.0299999999997453
512,30,0.2,36,TRUE,769693906.395411,0.140000000000327,0.0299999999997453
1024,30,0.2,36,TRUE,765697188.600703,0.259999999999309,0.0299999999997453
2048,30,0.2,36,TRUE,768578762.61602,0.490000000000691,0.0600000000004002
2,40,0.2,36,TRUE,1215420799.44078,0.0200000000004366,0.0299999999997453
4,40,0.2,36,TRUE,1062316458.02019,0.0100000000002183,0.0199999999995271
8,40,0.2,36,TRUE,896168206.068141,0.0299999999997453,0.0200000000004366
16,40,0.2,36,TRUE,864834719.814868,0.0199999999995271,0.0100000000002183
32,40,0.2,36,TRUE,836639820.679152,0.0299999999997453,0.0199999999995271
64,40,0.2,36,TRUE,804157104.146436,0.0299999999997453,0.0200000000004366
128,40,0.2,36,TRUE,775558492.462138,0.0399999999999636,0.0200000000004366
256,40,0.2,36,TRUE,764236452.72562,0.0900000000001455,0.0200000000004366
512,40,0.2,36,TRUE,765535102.806925,0.150000000000546,0.0299999999997453
1024,40,0.2,36,TRUE,766428924.751682,0.299999999999272,0.0299999999997453
2048,40,0.2,36,TRUE,770213217.642157,0.5600000000004,0.0599999999994907
2,60,0.2,36,TRUE,1202481700.24287,0.0100000000002183,0.0199999999995271
4,60,0.2,36,TRUE,928624524.337214,0.0199999999995271,0.0200000000004366
8,60,0.2,36,TRUE,854173489.76445,0.0399999999999636,0.0100000000002183
16,60,0.2,36,TRUE,905724665.253692,0.0299999999997453,0.0199999999995271
32,60,0.2,36,TRUE,874193473.457717,0.0399999999999636,0.0300000000006548
64,60,0.2,36,TRUE,821297463.288649,0.0299999999997453,0.00999999999930878
128,60,0.2,36,TRUE,808581376.844625,0.0799999999999272,0.0399999999999636
256,60,0.2,36,TRUE,791888372.492931,0.100000000000364,0.0200000000004366
512,60,0.2,36,TRUE,788137267.771351,0.210000000000036,0.0100000000002183
1024,60,0.2,36,TRUE,789557738.914632,0.390000000000327,0.0299999999997453
2048,60,0.2,36,TRUE,789483103.075816,0.739999999999782,0.0600000000004002
2,2,0.3,36,TRUE,1910323698.96569,0.0299999999997453,0.0200000000004366
4,2,0.3,36,TRUE,1458114323.24567,0.0299999999997453,0.0100000000002183
8,2,0.3,36,TRUE,1168682553.67718,0.0199999999995271,0.0100000000002183
16,2,0.3,36,TRUE,1102204366.64103,0.0399999999999636,0.0399999999999636
32,2,0.3,36,TRUE,1061288002.14033,0.0100000000002183,0.0200000000004366
64,2,0.3,36,TRUE,1044632402.15065,0.0299999999997453,0.0299999999997453
128,2,0.3,36,TRUE,1016317270.17421,0.0500000000001819,0.0100000000002183
256,2,0.3,36,TRUE,1029784099.6125,0.0500000000001819,0.0299999999997453
512,2,0.3,36,TRUE,1034016177.90256,0.0599999999994907,0.0299999999997453
1024,2,0.3,36,TRUE,1034497755.42788,0.130000000000109,0.0299999999997453
2048,2,0.3,36,TRUE,1042832919.40212,0.230000000000473,0.0500000000001819
2,5,0.3,36,TRUE,1463709055.25614,0.0300000000006548,0.0100000000002183
4,5,0.3,36,TRUE,1094330545.51627,0.0200000000004366,0.0299999999997453
8,5,0.3,36,TRUE,978992236.769379,0.0299999999997453,0.0199999999995271
16,5,0.3,36,TRUE,893492529.249226,0.0299999999997453,0.0299999999997453
32,5,0.3,36,TRUE,860096042.978382,0.0299999999997453,0.0100000000002183
64,5,0.3,36,TRUE,821381557.311969,0.0300000000006548,0.0200000000004366
128,5,0.3,36,TRUE,815801133.202926,0.0499999999992724,0.0299999999997453
256,5,0.3,36,TRUE,831562857.136109,0.0600000000004002,0.0200000000004366
512,5,0.3,36,TRUE,818503407.423268,0.0900000000001455,0.0399999999999636
1024,5,0.3,36,TRUE,819154825.297548,0.149999999999636,0.0399999999999636
2048,5,0.3,36,TRUE,821455801.506423,0.3100000000004,0.0599999999994907
2,10,0.3,36,TRUE,1320536499.71391,0.0200000000004366,0.0399999999999636
4,10,0.3,36,TRUE,909924710.704718,0.0300000000006548,0.0200000000004366
8,10,0.3,36,TRUE,813451418.195077,0.0100000000002183,0.0200000000004366
16,10,0.3,36,TRUE,796057444.862067,0.0299999999997453,0.00999999999930878
32,10,0.3,36,TRUE,741369624.155666,0.0300000000006548,0.0100000000002183
64,10,0.3,36,TRUE,739463621.256022,0.0299999999997453,0.0199999999995271
128,10,0.3,36,TRUE,735716712.700855,0.0399999999999636,0.0299999999997453
256,10,0.3,36,TRUE,738184802.921156,0.0599999999994907,0.0199999999995271
512,10,0.3,36,TRUE,740726285.838121,0.109999999999673,0.0399999999999636
1024,10,0.3,36,TRUE,739956026.356198,0.180000000000291,0.0299999999997453
2048,10,0.3,36,TRUE,742549682.812667,0.349999999999454,0.0399999999999636
2,20,0.3,36,TRUE,1248054608.53226,0.0299999999997453,0.0199999999995271
4,20,0.3,36,TRUE,960182685.783678,0.00999999999930878,0.0199999999995271
8,20,0.3,36,TRUE,829789433.578514,0.0299999999997453,0.0100000000002183
16,20,0.3,36,TRUE,789897234.458094,0.0300000000006548,0.0199999999995271
32,20,0.3,36,TRUE,752035925.309264,0.0299999999997453,0.0300000000006548
64,20,0.3,36,TRUE,732960578.047199,0.0299999999997453,0.0199999999995271
128,20,0.3,36,TRUE,711805105.093093,0.0399999999999636,0.0200000000004366
256,20,0.3,36,TRUE,714993497.473711,0.0799999999999272,0.0200000000004366
512,20,0.3,36,TRUE,710274327.588524,0.140000000000327,0.0100000000002183
1024,20,0.3,36,TRUE,712472462.72191,0.270000000000437,0.0299999999997453
2048,20,0.3,36,TRUE,710338002.879456,0.5,0.0399999999999636
2,23,0.3,36,TRUE,1102616117.80715,0.0300000000006548,0.0200000000004366
4,23,0.3,36,TRUE,1019300750.16744,0.0299999999997453,0.00999999999930878
8,23,0.3,36,TRUE,839685175.075724,0.0299999999997453,0.0200000000004366
16,23,0.3,36,TRUE,755703437.173561,0.0299999999997453,0.0100000000002183
32,23,0.3,36,TRUE,736996395.708635,0.0399999999999636,0.0199999999995271
64,23,0.3,36,TRUE,726657157.748557,0.0300000000006548,0.0200000000004366
128,23,0.3,36,TRUE,707827388.76814,0.0600000000004002,0.0100000000002183
256,23,0.3,36,TRUE,706430255.214769,0.100000000000364,0.0300000000006548
512,23,0.3,36,TRUE,711813670.518677,0.159999999999854,0.0299999999997453
1024,23,0.3,36,TRUE,715514614.258642,0.279999999999745,0.0500000000001819
2048,23,0.3,36,TRUE,714944243.186409,0.539999999999964,0.069999999999709
2,26,0.3,36,TRUE,1155686863.41514,0.0200000000004366,0.0100000000002183
4,26,0.3,36,TRUE,984155707.507256,0.0100000000002183,0.0200000000004366
8,26,0.3,36,TRUE,825656516.110288,0.0299999999997453,0.00999999999930878
16,26,0.3,36,TRUE,798061589.300421,0.0299999999997453,0.0200000000004366
32,26,0.3,36,TRUE,752595960.804609,0.0299999999997453,0.0100000000002183
64,26,0.3,36,TRUE,728673874.560987,0.0500000000001819,0.0200000000004366
128,26,0.3,36,TRUE,725676425.290773,0.0600000000004002,0.0100000000002183
256,26,0.3,36,TRUE,721714976.332943,0.109999999999673,0.0199999999995271
512,26,0.3,36,TRUE,712113495.790366,0.170000000000073,0.0300000000006548
1024,26,0.3,36,TRUE,709547669.824849,0.3100000000004,0.0399999999999636
2048,26,0.3,36,TRUE,710201314.885582,0.609999999999673,0.0500000000001819
2,28,0.3,36,TRUE,1127435011.78325,0.0299999999997453,0.00999999999930878
4,28,0.3,36,TRUE,1056511891.38784,0.0299999999997453,0.0200000000004366
8,28,0.3,36,TRUE,916665409.208902,0.0100000000002183,0.0300000000006548
16,28,0.3,36,TRUE,832449158.234011,0.0300000000006548,0.0100000000002183
32,28,0.3,36,TRUE,776271110.578928,0.0299999999997453,0.0199999999995271
64,28,0.3,36,TRUE,737442128.712517,0.0399999999999636,0.0299999999997453
128,28,0.3,36,TRUE,726005259.903554,0.0599999999994907,0.0199999999995271
256,28,0.3,36,TRUE,709597572.535823,0.089999999999236,0.0100000000002183
512,28,0.3,36,TRUE,717457840.300133,0.180000000000291,0.0299999999997453
1024,28,0.3,36,TRUE,715904913.505399,0.339999999999236,0.0299999999997453
2048,28,0.3,36,TRUE,715648442.697787,0.6200000000008,0.069999999999709
2,30,0.3,36,TRUE,1215017999.01797,0.00999999999930878,0.0299999999997453
4,30,0.3,36,TRUE,1078235200.52485,0.0300000000006548,0.0300000000006548
8,30,0.3,36,TRUE,876994197.52665,0.0300000000006548,0.0200000000004366
16,30,0.3,36,TRUE,776665833.875016,0.0299999999997453,0.00999999999930878
32,30,0.3,36,TRUE,737310359.937903,0.0299999999997453,0.0200000000004366
64,30,0.3,36,TRUE,733053735.286303,0.0500000000001819,0.0299999999997453
128,30,0.3,36,TRUE,719206467.111001,0.069999999999709,0.0299999999997453
256,30,0.3,36,TRUE,709572102.780639,0.0900000000001455,0.0300000000006548
512,30,0.3,36,TRUE,715694610.004666,0.190000000000509,0.0100000000002183
1024,30,0.3,36,TRUE,718801409.230099,0.329999999999927,0.0299999999997453
2048,30,0.3,36,TRUE,716492064.556324,0.670000000000073,0.0399999999999636
2,40,0.3,36,TRUE,1088950858.02061,0.0300000000006548,0.0299999999997453
4,40,0.3,36,TRUE,893162810.666046,0.0300000000006548,0.0199999999995271
8,40,0.3,36,TRUE,820888057.369883,0.0299999999997453,0.0399999999999636
16,40,0.3,36,TRUE,770541347.351154,0.0199999999995271,0.0200000000004366
32,40,0.3,36,TRUE,751125137.956024,0.0399999999999636,0.0299999999997453
64,40,0.3,36,TRUE,721728427.059304,0.0399999999999636,0.0200000000004366
128,40,0.3,36,TRUE,720556003.286665,0.069999999999709,0.0199999999995271
256,40,0.3,36,TRUE,712175289.075855,0.1200000000008,0.0199999999995271
512,40,0.3,36,TRUE,709214686.574929,0.220000000000255,0.0300000000006548
1024,40,0.3,36,TRUE,713349059.250975,0.420000000000073,0.0399999999999636
2048,40,0.3,36,TRUE,716025796.110485,0.8100000000004,0.0399999999999636
2,60,0.3,36,TRUE,1093540891.01797,0.0299999999997453,0.0100000000002183
4,60,0.3,36,TRUE,880158652.128298,0.0300000000006548,0.0199999999995271
8,60,0.3,36,TRUE,835215717.893649,0.0299999999997453,0.0200000000004366
16,60,0.3,36,TRUE,792830003.582722,0.0399999999999636,0.0100000000002183
32,60,0.3,36,TRUE,748877628.544082,0.0299999999997453,0.0199999999995271
64,60,0.3,36,TRUE,732405626.598407,0.0599999999994907,0.00999999999930878
128,60,0.3,36,TRUE,730865792.475637,0.0999999999994543,0.0299999999997453
256,60,0.3,36,TRUE,729088664.469894,0.159999999999854,0.0100000000002183
512,60,0.3,36,TRUE,728468642.412699,0.300000000000182,0.0299999999997453
1024,60,0.3,36,TRUE,727814542.818574,0.579999999999927,0.0300000000006548
2048,60,0.3,36,TRUE,730663398.935379,1.14000000000033,0.0600000000004002
2,2,0.4,36,TRUE,1979916096.79439,0.0199999999995271,0.0299999999997453
4,2,0.4,36,TRUE,1419733093.10155,0.0399999999999636,0.0199999999995271
8,2,0.4,36,TRUE,1207274416.46962,0.0200000000004366,0.0399999999999636
16,2,0.4,36,TRUE,1072924959.7567,0.0300000000006548,0.0200000000004366
32,2,0.4,36,TRUE,1038605888.5987,0.0299999999997453,0.00999999999930878
64,2,0.4,36,TRUE,996441791.39529,0.0299999999997453,0.0200000000004366
128,2,0.4,36,TRUE,984478748.440076,0.0300000000006548,0.0100000000002183
256,2,0.4,36,TRUE,981001775.009628,0.0600000000004002,0.0199999999995271
512,2,0.4,36,TRUE,978152264.229233,0.0900000000001455,0.0299999999997453
1024,2,0.4,36,TRUE,973263059.47957,0.150000000000546,0.0500000000001819
2048,2,0.4,36,TRUE,970104326.82821,0.259999999999309,0.0599999999994907
2,5,0.4,36,TRUE,1380129169.46555,0.0299999999997453,0.0300000000006548
4,5,0.4,36,TRUE,1179022012.3451,0.0299999999997453,0.0100000000002183
8,5,0.4,36,TRUE,940297913.60045,0.0399999999999636,0.0199999999995271
16,5,0.4,36,TRUE,871897352.272063,0.0200000000004366,0.0399999999999636
32,5,0.4,36,TRUE,844164570.785968,0.0100000000002183,0.0299999999997453
64,5,0.4,36,TRUE,796191646.677117,0.0299999999997453,0.0299999999997453
128,5,0.4,36,TRUE,778237422.838669,0.0399999999999636,0.0299999999997453
256,5,0.4,36,TRUE,781629159.548284,0.0700000000006185,0.0100000000002183
512,5,0.4,36,TRUE,772743675.891736,0.130000000000109,0.0399999999999636
1024,5,0.4,36,TRUE,764132095.120323,0.210000000000036,0.0300000000006548
2048,5,0.4,36,TRUE,763807276.234991,0.360000000000582,0.0799999999999272
2,10,0.4,36,TRUE,1017376400.18583,0.0299999999997453,0.00999999999930878
4,10,0.4,36,TRUE,872415060.184768,0.0299999999997453,0.0299999999997453
8,10,0.4,36,TRUE,816265723.649545,0.0100000000002183,0.0200000000004366
16,10,0.4,36,TRUE,744145590.039191,0.0299999999997453,0.0100000000002183
32,10,0.4,36,TRUE,702122334.218093,0.0399999999999636,0.0199999999995271
64,10,0.4,36,TRUE,705427936.30497,0.0500000000001819,0.00999999999930878
128,10,0.4,36,TRUE,703771360.518644,0.0500000000001819,0.0299999999997453
256,10,0.4,36,TRUE,688539621.698707,0.0599999999994907,0.0300000000006548
512,10,0.4,36,TRUE,692934076.697486,0.130000000000109,0.0199999999995271
1024,10,0.4,36,TRUE,699385729.918503,0.230000000000473,0.0500000000001819
2048,10,0.4,36,TRUE,699840235.603089,0.440000000000509,0.0600000000004002
2,20,0.4,36,TRUE,1096918989.42803,0.0299999999997453,0.0200000000004366
4,20,0.4,36,TRUE,915367343.154191,0.0299999999997453,0.0100000000002183
8,20,0.4,36,TRUE,836496315.117456,0.0399999999999636,0.0299999999997453
16,20,0.4,36,TRUE,746278357.280374,0.0399999999999636,0.0199999999995271
32,20,0.4,36,TRUE,702603521.041398,0.0299999999997453,0.00999999999930878
64,20,0.4,36,TRUE,678814041.867686,0.0500000000001819,0.0100000000002183
128,20,0.4,36,TRUE,673636293.045849,0.0600000000004002,0.0199999999995271
256,20,0.4,36,TRUE,675305401.076649,0.109999999999673,0.0299999999997453
512,20,0.4,36,TRUE,678068960.714198,0.170000000000073,0.0399999999999636
1024,20,0.4,36,TRUE,674340650.459005,0.329999999999927,0.0299999999997453
2048,20,0.4,36,TRUE,679038995.898773,0.659999999999854,0.0799999999999272
2,23,0.4,36,TRUE,1000493964.12535,0.0200000000004366,0.0199999999995271
4,23,0.4,36,TRUE,790070867.602126,0.0299999999997453,0.0100000000002183
8,23,0.4,36,TRUE,750024927.859965,0.0300000000006548,0.0200000000004366
16,23,0.4,36,TRUE,743658184.514895,0.0299999999997453,0.00999999999930878
32,23,0.4,36,TRUE,729303604.703528,0.0299999999997453,0.0200000000004366
64,23,0.4,36,TRUE,678849534.474239,0.0500000000001819,0.0199999999995271
128,23,0.4,36,TRUE,680823186.411429,0.0600000000004002,0.0100000000002183
256,23,0.4,36,TRUE,682549692.8528,0.109999999999673,0.0199999999995271
512,23,0.4,36,TRUE,677658105.916623,0.179999999999382,0.0299999999997453
1024,23,0.4,36,TRUE,677491613.064724,0.380000000000109,0.0299999999997453
2048,23,0.4,36,TRUE,677945512.422674,0.730000000000473,0.0600000000004002
2,26,0.4,36,TRUE,1175034509.80905,0.0399999999999636,0.0199999999995271
4,26,0.4,36,TRUE,849571092.491116,0.0200000000004366,0.0399999999999636
8,26,0.4,36,TRUE,826119213.415971,0.0100000000002183,0.0200000000004366
16,26,0.4,36,TRUE,737029953.994109,0.0299999999997453,0.00999999999930878
32,26,0.4,36,TRUE,734631407.771469,0.0299999999997453,0.0200000000004366
64,26,0.4,36,TRUE,710621223.784196,0.0399999999999636,0.0199999999995271
128,26,0.4,36,TRUE,699563150.337752,0.0799999999999272,0.0300000000006548
256,26,0.4,36,TRUE,677676956.918428,0.109999999999673,0.0100000000002183
512,26,0.4,36,TRUE,669080280.50301,0.220000000000255,0.0300000000006548
1024,26,0.4,36,TRUE,670329283.730837,0.420000000000073,0.0299999999997453
2048,26,0.4,36,TRUE,674728428.802205,0.760000000000218,0.069999999999709
2,28,0.4,36,TRUE,990832091.802054,0.00999999999930878,0.0100000000002183
4,28,0.4,36,TRUE,859497268.987848,0.0300000000006548,0.0300000000006548
8,28,0.4,36,TRUE,796840741.45684,0.0100000000002183,0.0200000000004366
16,28,0.4,36,TRUE,721091650.507581,0.0299999999997453,0.0299999999997453
32,28,0.4,36,TRUE,716084188.516465,0.0499999999992724,0.0300000000006548
64,28,0.4,36,TRUE,679320173.798356,0.0500000000001819,0.0200000000004366
128,28,0.4,36,TRUE,690530877.022229,0.0600000000004002,0.0299999999997453
256,28,0.4,36,TRUE,680384550.816646,0.119999999999891,0.0299999999997453
512,28,0.4,36,TRUE,679146621.921007,0.219999999999345,0.0299999999997453
1024,28,0.4,36,TRUE,677510356.662946,0.420000000000073,0.0299999999997453
2048,28,0.4,36,TRUE,681989281.689067,0.809999999999491,0.0600000000004002
2,30,0.4,36,TRUE,1001984442.41095,0.0300000000006548,0.0200000000004366
4,30,0.4,36,TRUE,888577115.333721,0.0100000000002183,0.0299999999997453
8,30,0.4,36,TRUE,858680349.6552,0.0299999999997453,0.00999999999930878
16,30,0.4,36,TRUE,751627615.899146,0.0299999999997453,0.0200000000004366
32,30,0.4,36,TRUE,711321782.953173,0.0399999999999636,0.0199999999995271
64,30,0.4,36,TRUE,695936951.072182,0.0500000000001819,0.00999999999930878
128,30,0.4,36,TRUE,673102819.411617,0.0599999999994907,0.0199999999995271
256,30,0.4,36,TRUE,673944930.3361,0.119999999999891,0.0299999999997453
512,30,0.4,36,TRUE,672590997.128586,0.229999999999563,0.0299999999997453
1024,30,0.4,36,TRUE,672189895.360573,0.440000000000509,0.0299999999997453
2048,30,0.4,36,TRUE,677531066.786506,0.869999999999891,0.0700000000006185
2,40,0.4,36,TRUE,1141204511.37077,0.0299999999997453,0.0299999999997453
4,40,0.4,36,TRUE,881496914.694554,0.0299999999997453,0.0299999999997453
8,40,0.4,36,TRUE,822036254.815076,0.0299999999997453,0.0300000000006548
16,40,0.4,36,TRUE,760321332.320387,0.0300000000006548,0.0100000000002183
32,40,0.4,36,TRUE,730638745.307198,0.0500000000001819,0.0100000000002183
64,40,0.4,36,TRUE,708659950.615993,0.0500000000001819,0.0300000000006548
128,40,0.4,36,TRUE,702176544.602752,0.0900000000001455,0.0299999999997453
256,40,0.4,36,TRUE,694838944.891489,0.150000000000546,0.0399999999999636
512,40,0.4,36,TRUE,682504116.411269,0.289999999999964,0.0299999999997453
1024,40,0.4,36,TRUE,686390793.231899,0.559999999999491,0.0299999999997453
2048,40,0.4,36,TRUE,689083750.950653,1.0600000000004,0.0600000000004002
2,60,0.4,36,TRUE,976848843.793044,0.0299999999997453,0.0199999999995271
4,60,0.4,36,TRUE,803396504.989192,0.0299999999997453,0.0299999999997453
8,60,0.4,36,TRUE,747747813.947092,0.0299999999997453,0.0299999999997453
16,60,0.4,36,TRUE,713109791.520426,0.0299999999997453,0.0200000000004366
32,60,0.4,36,TRUE,694388777.426373,0.0499999999992724,0.0299999999997453
64,60,0.4,36,TRUE,695168125.075693,0.069999999999709,0.0200000000004366
128,60,0.4,36,TRUE,706722603.355982,0.119999999999891,0.0199999999995271
256,60,0.4,36,TRUE,706991740.672298,0.219999999999345,0.00999999999930878
512,60,0.4,36,TRUE,699550790.237925,0.389999999999418,0.0299999999997453
1024,60,0.4,36,TRUE,702744361.421429,0.770000000000437,0.0300000000006548
2048,60,0.4,36,TRUE,705703520.019034,1.5,0.0500000000001819
2,2,0.5,36,TRUE,1806377810.29424,0.0199999999995271,0.0100000000002183
4,2,0.5,36,TRUE,1457542071.77707,0.0399999999999636,0.0299999999997453
8,2,0.5,36,TRUE,1056179761.75896,0.0200000000004366,0.0399999999999636
16,2,0.5,36,TRUE,1015334675.5814,0.0300000000006548,0.0200000000004366
32,2,0.5,36,TRUE,988985501.570915,0.0100000000002183,0.0200000000004366
64,2,0.5,36,TRUE,941096982.497986,0.0299999999997453,0.00999999999930878
128,2,0.5,36,TRUE,915672904.216819,0.0300000000006548,0.0100000000002183
256,2,0.5,36,TRUE,917007811.019313,0.0600000000004002,0.0199999999995271
512,2,0.5,36,TRUE,925821381.044833,0.0900000000001455,0.0200000000004366
1024,2,0.5,36,TRUE,920983737.131701,0.159999999999854,0.0499999999992724
2048,2,0.5,36,TRUE,921704172.657682,0.300000000000182,0.0800000000008367
2,5,0.5,36,TRUE,1457334116.05335,0.0300000000006548,0.0200000000004366
4,5,0.5,36,TRUE,1065757389.98811,0.0299999999997453,0.00999999999930878
8,5,0.5,36,TRUE,828067772.844175,0.0199999999995271,0.0299999999997453
16,5,0.5,36,TRUE,750711395.141899,0.0299999999997453,0.0200000000004366
32,5,0.5,36,TRUE,755401334.127511,0.0299999999997453,0.0100000000002183
64,5,0.5,36,TRUE,731913884.387459,0.0399999999999636,0.0199999999995271
128,5,0.5,36,TRUE,725657372.356046,0.0300000000006548,0.0299999999997453
256,5,0.5,36,TRUE,713128919.149703,0.0599999999994907,0.0299999999997453
512,5,0.5,36,TRUE,717516474.432006,0.110000000000582,0.0299999999997453
1024,5,0.5,36,TRUE,726611274.573042,0.210000000000036,0.0299999999997453
2048,5,0.5,36,TRUE,731913321.399522,0.360000000000582,0.0600000000004002
2,10,0.5,36,TRUE,1112611671.57116,0.0299999999997453,0.0199999999995271
4,10,0.5,36,TRUE,861085156.777594,0.0299999999997453,0.0299999999997453
8,10,0.5,36,TRUE,780261244.445186,0.0200000000004366,0.0100000000002183
16,10,0.5,36,TRUE,754132795.637114,0.0300000000006548,0.0199999999995271
32,10,0.5,36,TRUE,676248196.952324,0.0299999999997453,0.0399999999999636
64,10,0.5,36,TRUE,685423764.74795,0.0500000000001819,0.0100000000002183
128,10,0.5,36,TRUE,665558085.24242,0.0600000000004002,0.0300000000006548
256,10,0.5,36,TRUE,664905720.377306,0.0799999999999272,0.0199999999995271
512,10,0.5,36,TRUE,656004808.879431,0.160000000000764,0.0300000000006548
1024,10,0.5,36,TRUE,664739072.21889,0.259999999999309,0.0299999999997453
2048,10,0.5,36,TRUE,665857979.859912,0.530000000000655,0.0600000000004002
2,20,0.5,36,TRUE,1146592488.50525,0.0399999999999636,0.0199999999995271
4,20,0.5,36,TRUE,935743310.26346,0.0100000000002183,0.0299999999997453
8,20,0.5,36,TRUE,807500948.726662,0.0199999999995271,0.0299999999997453
16,20,0.5,36,TRUE,748242798.135467,0.0100000000002183,0.0300000000006548
32,20,0.5,36,TRUE,698313945.757811,0.0299999999997453,0.0199999999995271
