num.trees,min.node.size,MSE,runtime_training,runtime_prediction 
86.0,32.0,590931323.784736,0.0600000000013097,0.0199999999967986
86.0,33.0,595943225.068693,0.0599999999976717,0.0299999999988358
86.0,34.0,598535302.041671,0.0600000000013097,0.0200000000004366
86.0,35.0,608204460.95549,0.0600000000013097,0.0299999999988358
86.0,36.0,610699878.428153,0.0799999999981083,0.0299999999988358
86.0,37.0,613848935.072061,0.0599999999976717,0.0200000000004366
86.0,38.0,611343589.654489,0.0600000000013097,0.0300000000024738
86.0,39.0,623335093.989234,0.069999999999709,0.0300000000024738
86.0,40.0,632540763.88451,0.0600000000013097,0.0099999999983992
86.0,41.0,633734034.426987,0.0500000000029104,0.0200000000004366
86.0,42.0,633724733.207196,0.0600000000013097,0.0100000000020373
86.0,43.0,632406260.518436,0.0499999999992724,0.0299999999988358
86.0,44.0,629915543.82764,0.0600000000013097,0.0299999999988358
86.0,45.0,636282663.095083,0.0599999999976717,0.0300000000024738
86.0,46.0,642843950.442029,0.069999999999709,0.0200000000004366
86.0,47.0,645429204.453834,0.0400000000008731,0.0099999999983992
86.0,48.0,651903841.7195,0.0400000000008731,0.0300000000024738
86.0,49.0,656781231.631212,0.069999999999709,0.0299999999988358
86.0,50.0,657593979.448415,0.0400000000008731,0.0099999999983992
87.0,1.0,545660700.844581,0.149999999997817,0.0300000000024738
87.0,2.0,557959705.012164,0.139999999999418,0.0299999999988358
87.0,3.0,552573666.247586,0.130000000001019,0.0400000000008731
87.0,4.0,557240120.598058,0.110000000000582,0.0099999999983992
87.0,5.0,572233476.469511,0.110000000000582,0.0299999999988358
87.0,6.0,565783720.910524,0.0900000000001455,0.0099999999983992
87.0,7.0,554000571.821171,0.100000000002183,0.0400000000008731
87.0,8.0,551878598.458608,0.110000000000582,0.0299999999988358
87.0,9.0,543037359.728517,0.110000000000582,0.0400000000008731
87.0,10.0,545617947.811297,0.0900000000001455,0.0400000000008731
87.0,11.0,533456617.574722,0.0800000000017462,0.0200000000004366
87.0,12.0,554610486.572272,0.0799999999981083,0.0200000000004366
87.0,13.0,569132779.569339,0.0999999999985448,0.0199999999967986
87.0,14.0,571648867.445387,0.0900000000001455,0.0300000000024738
87.0,15.0,563535067.041479,0.0900000000001455,0.0300000000024738
87.0,16.0,564702296.905418,0.0800000000017462,0.0200000000004366
87.0,17.0,577229539.821467,0.0600000000013097,0.0200000000004366
87.0,18.0,573974795.039562,0.0600000000013097,0.0100000000020373
87.0,19.0,573352008.434669,0.069999999999709,0.0200000000004366
87.0,20.0,578478913.902436,0.0600000000013097,0.0299999999988358
87.0,21.0,578107215.419359,0.0600000000013097,0.0099999999983992
87.0,22.0,589229411.209222,0.0599999999976717,0.0200000000004366
87.0,23.0,587230312.964768,0.0799999999981083,0.0299999999988358
87.0,24.0,590285696.99832,0.0799999999981083,0.0299999999988358
87.0,25.0,585061540.88495,0.0600000000013097,0.0200000000004366
87.0,26.0,597373156.904365,0.0800000000017462,0.0300000000024738
87.0,27.0,603436661.146706,0.069999999999709,0.0200000000004366
87.0,28.0,587019130.40179,0.0600000000013097,0.0299999999988358
87.0,29.0,590654453.53868,0.0600000000013097,0.0200000000004366
87.0,30.0,588827058.470885,0.0600000000013097,0.0300000000024738
87.0,31.0,589011576.001955,0.0600000000013097,0.0099999999983992
87.0,32.0,588195143.440211,0.0600000000013097,0.0099999999983992
87.0,33.0,592562893.351826,0.0400000000008731,0.0100000000020373
87.0,34.0,595686413.408076,0.069999999999709,0.0200000000004366
87.0,35.0,605321960.691236,0.0600000000013097,0.0299999999988358
87.0,36.0,607794010.071275,0.0599999999976717,0.0300000000024738
87.0,37.0,610945839.928671,0.069999999999709,0.0200000000004366
87.0,38.0,608802061.778595,0.0600000000013097,0.0099999999983992
87.0,39.0,620561283.478633,0.0599999999976717,0.0100000000020373
87.0,40.0,631376639.49836,0.069999999999709,0.0200000000004366
87.0,41.0,632546343.551106,0.0600000000013097,0.0299999999988358
87.0,42.0,631916068.133141,0.0599999999976717,0.0200000000004366
87.0,43.0,631027066.513242,0.0599999999976717,0.0300000000024738
87.0,44.0,628331103.513104,0.0499999999992724,0.0200000000004366
87.0,45.0,634474406.056849,0.0600000000013097,0.0200000000004366
87.0,46.0,641348361.412315,0.0599999999976717,0.0100000000020373
87.0,47.0,643514119.36254,0.0499999999992724,0.0200000000004366
87.0,48.0,649953428.034572,0.0499999999992724,0.0200000000004366
87.0,49.0,655067154.816434,0.0499999999992724,0.0300000000024738
87.0,50.0,656012382.004848,0.0600000000013097,0.0200000000004366
88.0,1.0,543298358.226295,0.149999999997817,0.0300000000024738
88.0,2.0,555613738.72801,0.139999999999418,0.0299999999988358
88.0,3.0,550318603.013635,0.119999999998981,0.0299999999988358
88.0,4.0,554045535.719335,0.119999999998981,0.0299999999988358
88.0,5.0,568279860.90623,0.110000000000582,0.0200000000004366
88.0,6.0,561717984.644062,0.0900000000001455,0.0099999999983992
88.0,7.0,551102611.989449,0.110000000000582,0.0300000000024738
88.0,8.0,549050436.393697,0.0900000000001455,0.0300000000024738
88.0,9.0,540230434.494325,0.0900000000001455,0.0099999999983992
88.0,10.0,543545443.699922,0.0900000000001455,0.0099999999983992
88.0,11.0,531518186.960328,0.0900000000001455,0.0299999999988358
88.0,12.0,552550525.394556,0.069999999999709,0.0099999999983992
88.0,13.0,566771103.853668,0.0800000000017462,0.0299999999988358
88.0,14.0,573005290.244678,0.0900000000001455,0.0200000000004366
88.0,15.0,564909600.065833,0.0800000000017462,0.0200000000004366
88.0,16.0,565391551.05011,0.0800000000017462,0.0200000000004366
88.0,17.0,577599469.95816,0.069999999999709,0.0400000000008731
88.0,18.0,574544439.244707,0.0800000000017462,0.0300000000024738
88.0,19.0,573970644.807518,0.0800000000017462,0.0100000000020373
88.0,20.0,581079879.831815,0.0800000000017462,0.0200000000004366
88.0,21.0,580155522.960833,0.0600000000013097,0.0400000000008731
88.0,22.0,591003258.203665,0.0800000000017462,0.0200000000004366
88.0,23.0,589269432.554987,0.0800000000017462,0.0299999999988358
88.0,24.0,592559751.101992,0.0799999999981083,0.0299999999988358
88.0,25.0,587335824.495267,0.0799999999981083,0.0299999999988358
88.0,26.0,599970005.727837,0.069999999999709,0.0200000000004366
88.0,27.0,605627156.023151,0.120000000002619,0.0200000000004366
88.0,28.0,589502968.860202,0.0900000000001455,0.0299999999988358
88.0,29.0,592227991.641934,0.0600000000013097,0.0299999999988358
88.0,30.0,590460119.842925,0.0600000000013097,0.0100000000020373
88.0,31.0,591252201.687238,0.069999999999709,0.0200000000004366
88.0,32.0,588183738.006719,0.0600000000013097,0.0099999999983992
88.0,33.0,592421987.830076,0.0599999999976717,0.0300000000024738
88.0,34.0,595595981.608479,0.069999999999709,0.0299999999988358
88.0,35.0,604796167.570366,0.0600000000013097,0.0099999999983992
88.0,36.0,607705857.033254,0.0599999999976717,0.0200000000004366
88.0,37.0,610674388.06225,0.0599999999976717,0.0300000000024738
88.0,38.0,608701481.401567,0.0600000000013097,0.0200000000004366
88.0,39.0,620197750.184814,0.0599999999976717,0.0200000000004366
88.0,40.0,630978894.831832,0.0599999999976717,0.0200000000004366
88.0,41.0,632013409.773829,0.0600000000013097,0.0200000000004366
88.0,42.0,631500304.169164,0.0599999999976717,0.0200000000004366
88.0,43.0,630594042.373777,0.0599999999976717,0.0100000000020373
88.0,44.0,627911545.00434,0.0600000000013097,0.0400000000008731
88.0,45.0,633834184.620131,0.0600000000013097,0.0099999999983992
88.0,46.0,642251876.034045,0.0499999999992724,0.0100000000020373
88.0,47.0,645011203.224986,0.0499999999992724,0.0200000000004366
88.0,48.0,651325492.408334,0.0600000000013097,0.0099999999983992
88.0,49.0,657118536.839508,0.0499999999992724,0.0100000000020373
88.0,50.0,658003114.480732,0.0499999999992724,0.0200000000004366
89.0,1.0,545265443.526179,0.139999999999418,0.0299999999988358
89.0,2.0,558031147.870069,0.139999999999418,0.0099999999983992
89.0,3.0,550968417.107485,0.130000000001019,0.0200000000004366
89.0,4.0,554974293.513388,0.110000000000582,0.0099999999983992
89.0,5.0,569410034.158187,0.110000000000582,0.0299999999988358
89.0,6.0,561298847.702289,0.110000000000582,0.0299999999988358
89.0,7.0,550797846.311663,0.110000000000582,0.0299999999988358
89.0,8.0,548045291.142755,0.0900000000001455,0.0099999999983992
89.0,9.0,538150958.722946,0.0800000000017462,0.0200000000004366
89.0,10.0,541634103.841009,0.0800000000017462,0.0200000000004366
89.0,11.0,530740446.15239,0.0800000000017462,0.0299999999988358
89.0,12.0,552227745.121101,0.0799999999981083,0.0200000000004366
89.0,13.0,565454098.370096,0.0799999999981083,0.0199999999967986
89.0,14.0,570847123.552346,0.0799999999981083,0.0200000000004366
89.0,15.0,562389268.197717,0.0800000000017462,0.0299999999988358
89.0,16.0,563914979.534555,0.0800000000017462,0.0299999999988358
89.0,17.0,575790578.529351,0.069999999999709,0.0099999999983992
89.0,18.0,573515636.532297,0.069999999999709,0.0199999999967986
89.0,19.0,572586779.719988,0.0599999999976717,0.0299999999988358
89.0,20.0,580198857.304262,0.0599999999976717,0.0200000000004366
89.0,21.0,579341906.640784,0.069999999999709,0.0200000000004366
89.0,22.0,589481220.422039,0.0600000000013097,0.0300000000024738
89.0,23.0,587839465.660449,0.069999999999709,0.0200000000004366
89.0,24.0,591146286.658207,0.0600000000013097,0.0200000000004366
89.0,25.0,586345152.050721,0.069999999999709,0.0099999999983992
89.0,26.0,598663488.662046,0.069999999999709,0.0199999999967986
89.0,27.0,604800296.271204,0.0599999999976717,0.0299999999988358
89.0,28.0,588594150.510107,0.069999999999709,0.0200000000004366
89.0,29.0,591323149.072536,0.0800000000017462,0.0300000000024738
89.0,30.0,588609755.744904,0.069999999999709,0.0200000000004366
89.0,31.0,589594984.974568,0.0600000000013097,0.0099999999983992
89.0,32.0,586480624.810763,0.0600000000013097,0.0099999999983992
89.0,33.0,590884684.446664,0.0599999999976717,0.0200000000004366
89.0,34.0,593847826.161251,0.0599999999976717,0.0300000000024738
89.0,35.0,603257599.358641,0.0600000000013097,0.0200000000004366
89.0,36.0,606516726.5597,0.0600000000013097,0.0099999999983992
89.0,37.0,609298734.085655,0.0799999999981083,0.0199999999967986
89.0,38.0,607507210.773715,0.069999999999709,0.0200000000004366
89.0,39.0,618755370.341838,0.0600000000013097,0.0099999999983992
89.0,40.0,629516632.851704,0.069999999999709,0.0199999999967986
89.0,41.0,630653601.520391,0.0499999999992724,0.0200000000004366
89.0,42.0,629915446.218522,0.0400000000008731,0.0099999999983992
89.0,43.0,629206479.132464,0.069999999999709,0.0299999999988358
89.0,44.0,625157228.293794,0.069999999999709,0.0400000000008731
89.0,45.0,631743635.983405,0.0600000000013097,0.0099999999983992
89.0,46.0,639749103.634138,0.0599999999976717,0.0100000000020373
89.0,47.0,642269909.017849,0.069999999999709,0.0400000000008731
89.0,48.0,648571273.455045,0.0600000000013097,0.0299999999988358
89.0,49.0,654228512.756798,0.0599999999976717,0.0100000000020373
89.0,50.0,655535845.83129,0.0600000000013097,0.0200000000004366
90.0,1.0,546175436.722483,0.149999999997817,0.0300000000024738
90.0,2.0,560314239.235733,0.129999999997381,0.0299999999988358
90.0,3.0,550756521.551956,0.119999999998981,0.0299999999988358
90.0,4.0,555721597.558841,0.0999999999985448,0.0200000000004366
90.0,5.0,570158196.11387,0.110000000000582,0.0200000000004366
90.0,6.0,562223185.963939,0.0900000000001455,0.0299999999988358
90.0,7.0,552579579.193268,0.110000000000582,0.0299999999988358
90.0,8.0,549129184.283607,0.0900000000001455,0.0099999999983992
90.0,9.0,538784786.339012,0.0800000000017462,0.0200000000004366
90.0,10.0,543572780.450811,0.0800000000017462,0.0200000000004366
90.0,11.0,531669715.426672,0.0800000000017462,0.0200000000004366
90.0,12.0,553721011.239707,0.0799999999981083,0.0299999999988358
90.0,13.0,566481580.976087,0.0900000000001455,0.0100000000020373
90.0,14.0,572036422.976999,0.0800000000017462,0.0300000000024738
90.0,15.0,563589907.168934,0.0900000000001455,0.0300000000024738
90.0,16.0,564756031.927955,0.0800000000017462,0.0200000000004366
90.0,17.0,576377234.710335,0.069999999999709,0.0400000000008731
90.0,18.0,573844460.013927,0.0800000000017462,0.0200000000004366
90.0,19.0,573706631.670123,0.0800000000017462,0.0100000000020373
90.0,20.0,580838350.737238,0.069999999999709,0.0200000000004366
90.0,21.0,579881659.974687,0.0600000000013097,0.0200000000004366
90.0,22.0,593116254.354519,0.0800000000017462,0.0299999999988358
90.0,23.0,591814973.982195,0.0800000000017462,0.0299999999988358
90.0,24.0,595046963.910712,0.0799999999981083,0.0200000000004366
90.0,25.0,589471016.728484,0.0799999999981083,0.0299999999988358
90.0,26.0,602525126.504477,0.069999999999709,0.0099999999983992
90.0,27.0,608972150.338336,0.0799999999981083,0.0200000000004366
90.0,28.0,592388322.751889,0.0599999999976717,0.0300000000024738
90.0,29.0,595159216.944021,0.0800000000017462,0.0400000000008731
90.0,30.0,592730901.793481,0.0600000000013097,0.0299999999988358
90.0,31.0,593393980.684671,0.0800000000017462,0.0299999999988358
90.0,32.0,590415133.554709,0.0799999999981083,0.0200000000004366
90.0,33.0,594829067.057538,0.0600000000013097,0.0299999999988358
90.0,34.0,597793410.377531,0.0600000000013097,0.0200000000004366
90.0,35.0,607278542.726911,0.0600000000013097,0.0100000000020373
90.0,36.0,607729343.250084,0.069999999999709,0.0200000000004366
90.0,37.0,610624861.434305,0.0600000000013097,0.0099999999983992
90.0,38.0,608736692.876197,0.0600000000013097,0.0100000000020373
90.0,39.0,620370099.247579,0.0600000000013097,0.0299999999988358
90.0,40.0,631479028.923363,0.0600000000013097,0.0099999999983992
90.0,41.0,632549385.013518,0.0600000000013097,0.0100000000020373
90.0,42.0,631437393.776736,0.0499999999992724,0.0299999999988358
90.0,43.0,630724748.520673,0.0600000000013097,0.0200000000004366
90.0,44.0,627555984.634171,0.0600000000013097,0.0300000000024738
90.0,45.0,634197004.651099,0.0600000000013097,0.0299999999988358
90.0,46.0,642079699.138768,0.0600000000013097,0.0200000000004366
90.0,47.0,644508147.77247,0.069999999999709,0.0200000000004366
90.0,48.0,650730953.909492,0.0600000000013097,0.0299999999988358
90.0,49.0,656345027.230669,0.0600000000013097,0.0300000000024738
90.0,50.0,657740023.669186,0.069999999999709,0.0200000000004366
91.0,1.0,541519060.703785,0.150000000001455,0.0299999999988358
91.0,2.0,560371006.311618,0.159999999999854,0.0299999999988358
91.0,3.0,551031865.937761,0.120000000002619,0.0300000000024738
91.0,4.0,554843509.114514,0.110000000000582,0.0100000000020373
91.0,5.0,567668140.44178,0.110000000000582,0.0299999999988358
91.0,6.0,561266639.886193,0.110000000000582,0.0299999999988358
91.0,7.0,551857283.817451,0.0900000000001455,0.0299999999988358
91.0,8.0,549142900.961451,0.100000000002183,0.0299999999988358
91.0,9.0,537692469.554239,0.0900000000001455,0.0299999999988358
91.0,10.0,541628935.758377,0.0900000000001455,0.0300000000024738
91.0,11.0,529974157.031737,0.0900000000001455,0.0299999999988358
91.0,12.0,551575975.683492,0.0800000000017462,0.0200000000004366
91.0,13.0,566204532.042288,0.0900000000001455,0.0299999999988358
91.0,14.0,572105903.723972,0.0800000000017462,0.0200000000004366
91.0,15.0,564911857.790409,0.0999999999985448,0.0300000000024738
91.0,16.0,566095869.162991,0.0799999999981083,0.0100000000020373
91.0,17.0,578707675.858692,0.0799999999981083,0.0299999999988358
91.0,18.0,576623516.038916,0.069999999999709,0.0200000000004366
91.0,19.0,575881663.047696,0.0800000000017462,0.0200000000004366
91.0,20.0,584242717.232849,0.0900000000001455,0.0299999999988358
91.0,21.0,583287851.497942,0.0800000000017462,0.0299999999988358
91.0,22.0,596436270.150968,0.0900000000001455,0.0299999999988358
91.0,23.0,595517803.570356,0.100000000002183,0.0200000000004366
91.0,24.0,599006860.784134,0.0800000000017462,0.0299999999988358
91.0,25.0,593081301.387073,0.0800000000017462,0.0100000000020373
91.0,26.0,606110963.043246,0.069999999999709,0.0200000000004366
91.0,27.0,611469453.637245,0.0799999999981083,0.0099999999983992
91.0,28.0,591373644.715527,0.069999999999709,0.0099999999983992
91.0,29.0,595024112.075175,0.0599999999976717,0.0300000000024738
91.0,30.0,592983237.481978,0.069999999999709,0.0200000000004366
91.0,31.0,593730456.697233,0.0600000000013097,0.0200000000004366
91.0,32.0,591095389.889141,0.0600000000013097,0.0299999999988358
91.0,33.0,595762924.218845,0.0799999999981083,0.0299999999988358
91.0,34.0,598737261.393512,0.069999999999709,0.0200000000004366
91.0,35.0,607660321.337078,0.0800000000017462,0.0299999999988358
91.0,36.0,608095595.212458,0.069999999999709,0.0199999999967986
91.0,37.0,610785700.682477,0.0599999999976717,0.0099999999983992
91.0,38.0,609094984.243568,0.0600000000013097,0.0200000000004366
91.0,39.0,620401218.815959,0.0800000000017462,0.0299999999988358
91.0,40.0,631524498.719491,0.0599999999976717,0.0099999999983992
91.0,41.0,632243389.902247,0.0599999999976717,0.0400000000008731
91.0,42.0,632285098.280548,0.0800000000017462,0.0300000000024738
91.0,43.0,631563020.765513,0.069999999999709,0.0200000000004366
91.0,44.0,628490993.05052,0.0400000000008731,0.0200000000004366
91.0,45.0,634761002.421355,0.0600000000013097,0.0300000000024738
91.0,46.0,642565683.647901,0.069999999999709,0.0299999999988358
91.0,47.0,645185665.505107,0.0799999999981083,0.0099999999983992
91.0,48.0,650889775.334609,0.110000000000582,0.0300000000024738
91.0,49.0,656256460.643244,0.110000000000582,0.0200000000004366
91.0,50.0,657377401.03957,0.0799999999981083,0.0299999999988358
92.0,1.0,543780532.606738,0.159999999999854,0.0299999999988358
92.0,2.0,561210023.253603,0.159999999999854,0.0299999999988358
92.0,3.0,553513868.667971,0.120000000002619,0.0300000000024738
92.0,4.0,556475288.106896,0.120000000002619,0.0300000000024738
92.0,5.0,569727904.238782,0.110000000000582,0.0099999999983992
92.0,6.0,564335955.381571,0.110000000000582,0.0299999999988358
92.0,7.0,554578438.594744,0.110000000000582,0.0200000000004366
92.0,8.0,551983128.837704,0.110000000000582,0.0099999999983992
92.0,9.0,540155536.263991,0.110000000000582,0.0299999999988358
92.0,10.0,543969792.504969,0.100000000002183,0.0200000000004366
92.0,11.0,531947577.016647,0.0799999999981083,0.0200000000004366
92.0,12.0,554203652.435371,0.0900000000001455,0.0199999999967986
92.0,13.0,568387456.959681,0.0799999999981083,0.0200000000004366
92.0,14.0,574498466.666507,0.0800000000017462,0.0200000000004366
92.0,15.0,566874809.434904,0.0800000000017462,0.0200000000004366
92.0,16.0,567461852.206826,0.0900000000001455,0.0400000000008731
92.0,17.0,580447338.378036,0.0800000000017462,0.0200000000004366
92.0,18.0,578565806.368766,0.0799999999981083,0.0300000000024738
92.0,19.0,577732154.691609,0.0799999999981083,0.0100000000020373
92.0,20.0,586154242.727982,0.0799999999981083,0.0299999999988358
92.0,21.0,584673449.619826,0.069999999999709,0.0400000000008731
92.0,22.0,598170611.71291,0.0800000000017462,0.0300000000024738
92.0,23.0,597286572.810853,0.0800000000017462,0.0300000000024738
92.0,24.0,600566650.090853,0.0800000000017462,0.0299999999988358
92.0,25.0,595467395.5477,0.0800000000017462,0.0299999999988358
92.0,26.0,607777780.429391,0.069999999999709,0.0099999999983992
92.0,27.0,613241185.061631,0.0799999999981083,0.0199999999967986
92.0,28.0,592499746.76276,0.0599999999976717,0.0099999999983992
92.0,29.0,596604183.016063,0.0599999999976717,0.0400000000008731
92.0,30.0,594776565.14917,0.0800000000017462,0.0300000000024738
92.0,31.0,595324550.200903,0.069999999999709,0.0200000000004366
92.0,32.0,593078770.887125,0.0799999999981083,0.0299999999988358
92.0,33.0,598033220.066715,0.0600000000013097,0.0200000000004366
92.0,34.0,601028437.265117,0.0600000000013097,0.0100000000020373
92.0,35.0,609825999.231822,0.0600000000013097,0.0299999999988358
92.0,36.0,610227982.109073,0.0600000000013097,0.0099999999983992
92.0,37.0,612433083.861624,0.0599999999976717,0.0200000000004366
92.0,38.0,610927212.489196,0.0799999999981083,0.0300000000024738
92.0,39.0,622250430.391366,0.0600000000013097,0.0200000000004366
92.0,40.0,633364374.25116,0.0599999999976717,0.0200000000004366
92.0,41.0,634064751.334785,0.0599999999976717,0.0300000000024738
92.0,42.0,633874207.611912,0.0600000000013097,0.0200000000004366
92.0,43.0,632895499.756046,0.0600000000013097,0.0200000000004366
92.0,44.0,630020876.382315,0.0600000000013097,0.0100000000020373
92.0,45.0,636325055.616302,0.069999999999709,0.0299999999988358
92.0,46.0,643876820.985594,0.0599999999976717,0.0299999999988358
92.0,47.0,647119385.567659,0.0600000000013097,0.0200000000004366
92.0,48.0,652610279.091529,0.0599999999976717,0.0200000000004366
92.0,49.0,658214501.7982,0.0800000000017462,0.0100000000020373
92.0,50.0,659031553.990624,0.069999999999709,0.0299999999988358
93.0,1.0,545218215.441994,0.159999999999854,0.0299999999988358
93.0,2.0,561768433.410353,0.139999999999418,0.0299999999988358
93.0,3.0,554483457.712979,0.140000000003056,0.0300000000024738
93.0,4.0,555290445.338654,0.130000000001019,0.0200000000004366
93.0,5.0,570091510.822359,0.110000000000582,0.0200000000004366
93.0,6.0,562675150.184583,0.110000000000582,0.0299999999988358
93.0,7.0,554550893.029338,0.0900000000001455,0.0200000000004366
93.0,8.0,551660146.523105,0.0900000000001455,0.0299999999988358
93.0,9.0,540715116.041991,0.0900000000001455,0.0299999999988358
93.0,10.0,543871561.289039,0.100000000002183,0.0200000000004366
93.0,11.0,531996424.694792,0.0999999999985448,0.0200000000004366
93.0,12.0,551565907.82585,0.0799999999981083,0.0199999999967986
93.0,13.0,568314194.226446,0.0799999999981083,0.0200000000004366
93.0,14.0,574274700.3347,0.0800000000017462,0.0299999999988358
93.0,15.0,566716082.878452,0.0800000000017462,0.0200000000004366
93.0,16.0,567638950.968917,0.0800000000017462,0.0099999999983992
93.0,17.0,581255149.930371,0.0800000000017462,0.0100000000020373
93.0,18.0,579376336.954746,0.069999999999709,0.0200000000004366
93.0,19.0,576708969.511074,0.0600000000013097,0.0299999999988358
93.0,20.0,585264729.71116,0.0800000000017462,0.0200000000004366
93.0,21.0,583971971.817868,0.0900000000001455,0.0299999999988358
93.0,22.0,596603121.842638,0.110000000000582,0.0300000000024738
93.0,23.0,596852964.342029,0.0799999999981083,0.0299999999988358
93.0,24.0,599806897.365079,0.0799999999981083,0.0299999999988358
93.0,25.0,595365075.086651,0.069999999999709,0.0400000000008731
93.0,26.0,606236917.121182,0.0800000000017462,0.0300000000024738
93.0,27.0,611835119.915225,0.0800000000017462,0.0300000000024738
93.0,28.0,590970189.300136,0.0800000000017462,0.0299999999988358
93.0,29.0,596050883.768938,0.0600000000013097,0.0099999999983992
93.0,30.0,593810669.462384,0.0599999999976717,0.0300000000024738
93.0,31.0,594072659.695197,0.069999999999709,0.0200000000004366
93.0,32.0,592887458.442841,0.0800000000017462,0.0200000000004366
93.0,33.0,598026140.164544,0.0800000000017462,0.0200000000004366
93.0,34.0,601075105.783221,0.0800000000017462,0.0299999999988358
93.0,35.0,608956964.881674,0.0799999999981083,0.0299999999988358
93.0,36.0,610368842.868461,0.0599999999976717,0.0200000000004366
93.0,37.0,610547306.474022,0.0600000000013097,0.0300000000024738
93.0,38.0,609107833.765772,0.069999999999709,0.0200000000004366
93.0,39.0,620327132.127116,0.0600000000013097,0.0299999999988358
93.0,40.0,631339544.959165,0.0600000000013097,0.0099999999983992
93.0,41.0,632034295.746184,0.0400000000008731,0.0300000000024738
93.0,42.0,631857453.335652,0.069999999999709,0.0200000000004366
93.0,43.0,630916552.74794,0.0600000000013097,0.0099999999983992
93.0,44.0,628051912.311916,0.0599999999976717,0.0300000000024738
93.0,45.0,633904980.507467,0.069999999999709,0.0200000000004366
93.0,46.0,642002067.486898,0.0600000000013097,0.0099999999983992
93.0,47.0,644921541.379987,0.0599999999976717,0.0300000000024738
93.0,48.0,650386287.758802,0.069999999999709,0.0200000000004366
93.0,49.0,656107425.361878,0.0600000000013097,0.0099999999983992
93.0,50.0,656924985.374482,0.0599999999976717,0.0200000000004366
94.0,1.0,547214894.122508,0.169999999998254,0.0299999999988358
94.0,2.0,561833752.968706,0.159999999999854,0.0299999999988358
94.0,3.0,556842377.41505,0.139999999999418,0.0299999999988358
94.0,4.0,555454211.858114,0.110000000000582,0.0300000000024738
94.0,5.0,570626512.710785,0.110000000000582,0.0299999999988358
94.0,6.0,563636142.32409,0.109999999996944,0.0300000000024738
94.0,7.0,555421077.394122,0.110000000000582,0.0299999999988358
94.0,8.0,554183889.192214,0.0900000000001455,0.0300000000024738
94.0,9.0,544161695.097661,0.0999999999985448,0.0299999999988358
94.0,10.0,546354722.627296,0.0900000000001455,0.0300000000024738
94.0,11.0,534312207.722945,0.0900000000001455,0.0300000000024738
94.0,12.0,553813387.886266,0.0800000000017462,0.0299999999988358
94.0,13.0,569609872.970743,0.0900000000001455,0.0299999999988358
94.0,14.0,575698736.262577,0.069999999999709,0.0099999999983992
94.0,15.0,569229783.038328,0.069999999999709,0.0299999999988358
94.0,16.0,569256563.52521,0.0800000000017462,0.0299999999988358
94.0,17.0,581275481.707352,0.0900000000001455,0.0300000000024738
94.0,18.0,580289252.563355,0.0800000000017462,0.0200000000004366
94.0,19.0,577805320.19808,0.0800000000017462,0.0200000000004366
94.0,20.0,584722004.44805,0.0800000000017462,0.0200000000004366
94.0,21.0,585735426.409287,0.0600000000013097,0.0300000000024738
94.0,22.0,596654467.188229,0.0800000000017462,0.0100000000020373
94.0,23.0,597707076.602765,0.0800000000017462,0.0200000000004366
94.0,24.0,599916801.427812,0.0800000000017462,0.0400000000008731
94.0,25.0,596136421.490183,0.0800000000017462,0.0200000000004366
94.0,26.0,606763791.929365,0.0600000000013097,0.0100000000020373
94.0,27.0,612617900.013086,0.069999999999709,0.0300000000024738
94.0,28.0,591793219.718494,0.0900000000001455,0.0200000000004366
94.0,29.0,596708394.835182,0.0800000000017462,0.0400000000008731
94.0,30.0,594393712.926982,0.0600000000013097,0.0099999999983992
94.0,31.0,594771026.943766,0.0800000000017462,0.0100000000020373
94.0,32.0,593484105.063121,0.069999999999709,0.0200000000004366
94.0,33.0,598331035.681427,0.0799999999981083,0.0099999999983992
94.0,34.0,601529402.788224,0.0600000000013097,0.0099999999983992
94.0,35.0,609559989.972927,0.0599999999976717,0.0200000000004366
94.0,36.0,610500469.994757,0.0599999999976717,0.0100000000020373
94.0,37.0,611458632.012845,0.069999999999709,0.0200000000004366
94.0,38.0,610350322.635944,0.0600000000013097,0.0299999999988358
94.0,39.0,621047537.038208,0.069999999999709,0.0199999999967986
94.0,40.0,631778999.170257,0.0599999999976717,0.0299999999988358
94.0,41.0,632197739.336087,0.0600000000013097,0.0200000000004366
94.0,42.0,633336002.909072,0.069999999999709,0.0199999999967986
94.0,43.0,632633737.101426,0.0599999999976717,0.0299999999988358
94.0,44.0,629735347.731469,0.0600000000013097,0.0200000000004366
94.0,45.0,635688982.301864,0.069999999999709,0.0199999999967986
94.0,46.0,643675089.629392,0.0599999999976717,0.0099999999983992
94.0,47.0,646552545.313543,0.0600000000013097,0.0200000000004366
94.0,48.0,652070996.611716,0.0600000000013097,0.0100000000020373
94.0,49.0,657561274.762862,0.069999999999709,0.0299999999988358
94.0,50.0,658247055.239526,0.0599999999976717,0.0400000000008731
95.0,1.0,542850184.6541,0.159999999999854,0.0299999999988358
95.0,2.0,558511592.262944,0.140000000003056,0.0200000000004366
95.0,3.0,556449466.958859,0.139999999999418,0.0299999999988358
95.0,4.0,553617323.136157,0.130000000001019,0.0200000000004366
95.0,5.0,569513255.302495,0.110000000000582,0.0199999999967986
95.0,6.0,562196818.504384,0.109999999996944,0.0300000000024738
95.0,7.0,554258502.664271,0.110000000000582,0.0100000000020373
95.0,8.0,553134528.40339,0.0999999999985448,0.0200000000004366
