sample.fraction,min.node.size,MSE,runtime_training,runtime_prediction 
0.57,42.0,692861929.102817,0.139999999999418,0.0100000000020373
0.57,43.0,696873751.107177,0.130000000001019,0.0200000000004366
0.57,44.0,699159105.194463,0.119999999998981,0.0400000000008731
0.57,45.0,697707986.411143,0.139999999999418,0.0299999999988358
0.57,46.0,701703395.004171,0.119999999998981,0.0300000000024738
0.57,47.0,705103595.72524,0.120000000002619,0.0300000000024738
0.57,48.0,704555669.133507,0.140000000003056,0.0300000000024738
0.57,49.0,707486072.912188,0.139999999999418,0.0400000000008731
0.57,50.0,707309600.94839,0.130000000001019,0.0400000000008731
0.58,1.0,579534741.393952,0.450000000000728,0.0499999999992724
0.58,2.0,584633519.748805,0.340000000000146,0.0499999999992724
0.58,3.0,572475254.270952,0.360000000000582,0.0499999999992724
0.58,4.0,576148175.699127,0.290000000000873,0.0299999999988358
0.58,5.0,580099440.898975,0.279999999998836,0.0299999999988358
0.58,6.0,582751051.023675,0.270000000000437,0.0400000000008731
0.58,7.0,588835476.758979,0.25,0.0400000000008731
0.58,8.0,587715414.147728,0.229999999999563,0.0299999999988358
0.58,9.0,592605365.407918,0.229999999999563,0.0299999999988358
0.58,10.0,598806586.694461,0.209999999999127,0.0299999999988358
0.58,11.0,595323750.215249,0.220000000001164,0.0300000000024738
0.58,12.0,603383506.486307,0.209999999999127,0.0299999999988358
0.58,13.0,603901184.538725,0.209999999999127,0.0299999999988358
0.58,14.0,607742003.668481,0.200000000000728,0.0400000000008731
0.58,15.0,617276780.51501,0.18999999999869,0.0299999999988358
0.58,16.0,619906997.856006,0.18999999999869,0.0299999999988358
0.58,17.0,619849074.891591,0.170000000001892,0.0299999999988358
0.58,18.0,629278407.396859,0.180000000000291,0.0299999999988358
0.58,19.0,629826194.492283,0.169999999998254,0.0299999999988358
0.58,20.0,629610794.60971,0.170000000001892,0.0299999999988358
0.58,21.0,634139387.926199,0.169999999998254,0.0299999999988358
0.58,22.0,639896817.441636,0.170000000001892,0.0300000000024738
0.58,23.0,640200717.292045,0.180000000000291,0.0299999999988358
0.58,24.0,642511620.320102,0.159999999999854,0.0300000000024738
0.58,25.0,645049501.601325,0.159999999999854,0.0400000000008731
0.58,26.0,646779616.198139,0.159999999999854,0.0299999999988358
0.58,27.0,649362344.099323,0.149999999997817,0.0400000000008731
0.58,28.0,653560557.882541,0.159999999999854,0.0299999999988358
0.58,29.0,651014133.487692,0.159999999999854,0.0300000000024738
0.58,30.0,654314971.725723,0.159999999999854,0.0299999999988358
0.58,31.0,654674764.903038,0.18999999999869,0.0299999999988358
0.58,32.0,660642262.340063,0.149999999997817,0.0499999999992724
0.58,33.0,661412571.61688,0.150000000001455,0.0300000000024738
0.58,34.0,662416051.220925,0.150000000001455,0.0299999999988358
0.58,35.0,665769757.175248,0.139999999999418,0.0299999999988358
0.58,36.0,669140456.320391,0.150000000001455,0.0200000000004366
0.58,37.0,673927045.007285,0.140000000003056,0.0300000000024738
0.58,38.0,675301497.227034,0.139999999999418,0.0400000000008731
0.58,39.0,676789133.249537,0.139999999999418,0.0299999999988358
0.58,40.0,681528142.376112,0.139999999999418,0.0299999999988358
0.58,41.0,682678726.212975,0.139999999999418,0.0299999999988358
0.58,42.0,686865754.603938,0.139999999999418,0.0299999999988358
0.58,43.0,691921985.583719,0.119999999998981,0.0299999999988358
0.58,44.0,695139421.130644,0.140000000003056,0.0300000000024738
0.58,45.0,700475025.18867,0.120000000002619,0.0299999999988358
0.58,46.0,705455000.729323,0.139999999999418,0.0299999999988358
0.58,47.0,708013364.973696,0.150000000001455,0.0400000000008731
0.58,48.0,710737539.613284,0.130000000001019,0.0299999999988358
0.58,49.0,714698816.525758,0.159999999999854,0.0299999999988358
0.58,50.0,714817065.793097,0.119999999998981,0.0299999999988358
0.59,1.0,584620760.252352,0.389999999999418,0.0499999999992724
0.59,2.0,582641580.287092,0.360000000000582,0.0500000000029104
0.59,3.0,581941535.962766,0.360000000000582,0.0499999999992724
0.59,4.0,588323318.044852,0.299999999999272,0.0299999999988358
0.59,5.0,597692804.343285,0.279999999998836,0.0499999999992724
0.59,6.0,595118635.184278,0.290000000000873,0.0299999999988358
0.59,7.0,586417355.682144,0.270000000000437,0.0400000000008731
0.59,8.0,591027274.88038,0.25,0.0300000000024738
0.59,9.0,593148367.591398,0.240000000001601,0.0400000000008731
0.59,10.0,597300941.924919,0.229999999999563,0.0299999999988358
0.59,11.0,605736576.574142,0.200000000000728,0.0300000000024738
0.59,12.0,603495307.407199,0.220000000001164,0.0299999999988358
0.59,13.0,603570106.470479,0.19999999999709,0.0300000000024738
0.59,14.0,608810419.59231,0.200000000000728,0.0299999999988358
0.59,15.0,613318200.984214,0.200000000000728,0.0299999999988358
0.59,16.0,620453889.290642,0.190000000002328,0.0300000000024738
0.59,17.0,619949893.108351,0.180000000000291,0.0400000000008731
0.59,18.0,621649475.593202,0.190000000002328,0.0300000000024738
0.59,19.0,622984059.167876,0.180000000000291,0.0299999999988358
0.59,20.0,622756094.829978,0.190000000002328,0.0299999999988358
0.59,21.0,625531399.13132,0.180000000000291,0.0299999999988358
0.59,22.0,632661093.339638,0.169999999998254,0.0299999999988358
0.59,23.0,636408381.408907,0.169999999998254,0.0300000000024738
0.59,24.0,629912491.527788,0.170000000001892,0.0299999999988358
0.59,25.0,636169278.969268,0.180000000000291,0.0299999999988358
0.59,26.0,639652309.729282,0.159999999999854,0.0300000000024738
0.59,27.0,642690214.462656,0.159999999999854,0.0299999999988358
0.59,28.0,641598359.761208,0.150000000001455,0.0300000000024738
0.59,29.0,643761362.446798,0.150000000001455,0.0299999999988358
0.59,30.0,646823329.094134,0.159999999999854,0.0299999999988358
0.59,31.0,651886267.348666,0.159999999999854,0.0100000000020373
0.59,32.0,655122890.043559,0.139999999999418,0.0299999999988358
0.59,33.0,659852640.158067,0.159999999999854,0.0299999999988358
0.59,34.0,662702243.19046,0.140000000003056,0.0300000000024738
0.59,35.0,666308886.478722,0.150000000001455,0.0299999999988358
0.59,36.0,670276160.967913,0.139999999999418,0.0299999999988358
0.59,37.0,674240226.483256,0.139999999999418,0.0299999999988358
0.59,38.0,671673800.762241,0.139999999999418,0.0299999999988358
0.59,39.0,674112051.044965,0.139999999999418,0.0299999999988358
0.59,40.0,677318505.612337,0.159999999999854,0.0299999999988358
0.59,41.0,679595191.765046,0.150000000001455,0.0199999999967986
0.59,42.0,684587460.325802,0.119999999998981,0.0299999999988358
0.59,43.0,685239776.141826,0.139999999999418,0.0299999999988358
0.59,44.0,691056325.324179,0.139999999999418,0.0099999999983992
0.59,45.0,695152752.986079,0.130000000001019,0.0299999999988358
0.59,46.0,697059039.929863,0.139999999999418,0.0199999999967986
0.59,47.0,697979370.806902,0.119999999998981,0.0299999999988358
0.59,48.0,700545797.848524,0.139999999999418,0.0099999999983992
0.59,49.0,702072854.554176,0.139999999999418,0.0299999999988358
0.59,50.0,706303302.146699,0.140000000003056,0.0300000000024738
0.6,1.0,587230588.574167,0.400000000001455,0.0499999999992724
0.6,2.0,586858746.765395,0.399999999997817,0.0499999999992724
0.6,3.0,583682439.515772,0.329999999998108,0.0299999999988358
0.6,4.0,587695990.693785,0.290000000000873,0.0499999999992724
0.6,5.0,581423219.469022,0.299999999999272,0.0499999999992724
0.6,6.0,581081853.155424,0.279999999998836,0.0299999999988358
0.6,7.0,578841545.612048,0.25,0.0499999999992724
0.6,8.0,579329252.189792,0.279999999998836,0.0400000000008731
0.6,9.0,579298709.46326,0.389999999999418,0.0500000000029104
0.6,10.0,587413525.193067,0.400000000001455,0.0600000000013097
0.6,11.0,584862140.807774,0.409999999999854,0.0299999999988358
0.6,12.0,595076079.69098,0.380000000001019,0.0600000000013097
0.6,13.0,602121057.964202,0.360000000000582,0.0600000000013097
0.6,14.0,603445395.811879,0.340000000000146,0.069999999999709
0.6,15.0,604901066.930551,0.340000000000146,0.0499999999992724
0.6,16.0,611994367.647031,0.319999999999709,0.0499999999992724
0.6,17.0,616989086.546035,0.290000000000873,0.0499999999992724
0.6,18.0,617388927.211091,0.200000000000728,0.0299999999988358
0.6,19.0,619770449.948473,0.220000000001164,0.0299999999988358
0.6,20.0,620039662.571196,0.220000000001164,0.0400000000008731
0.6,21.0,622008090.167447,0.220000000001164,0.0400000000008731
0.6,22.0,620398456.049395,0.220000000001164,0.0499999999992724
0.6,23.0,629823581.560089,0.18999999999869,0.0499999999992724
0.6,24.0,627226863.964886,0.180000000000291,0.0499999999992724
0.6,25.0,631468111.860494,0.170000000001892,0.0300000000024738
0.6,26.0,632640114.974631,0.169999999998254,0.0299999999988358
0.6,27.0,634686755.440978,0.149999999997817,0.0299999999988358
0.6,28.0,636283541.997972,0.169999999998254,0.0300000000024738
0.6,29.0,640107820.134262,0.159999999999854,0.0299999999988358
0.6,30.0,641347254.772593,0.149999999997817,0.0300000000024738
0.6,31.0,643896736.713639,0.150000000001455,0.0299999999988358
0.6,32.0,645304337.723012,0.159999999999854,0.0400000000008731
0.6,33.0,649354882.733221,0.139999999999418,0.0100000000020373
0.6,34.0,652546620.756415,0.150000000001455,0.0299999999988358
0.6,35.0,656342141.107509,0.139999999999418,0.0200000000004366
0.6,36.0,663636966.326836,0.139999999999418,0.0300000000024738
0.6,37.0,664228358.114326,0.139999999999418,0.0300000000024738
0.6,38.0,669031339.229624,0.159999999999854,0.0299999999988358
0.6,39.0,674794827.612842,0.139999999999418,0.0299999999988358
0.6,40.0,677545864.887292,0.140000000003056,0.0300000000024738
0.6,41.0,678576865.35674,0.140000000003056,0.0300000000024738
0.6,42.0,684683723.688401,0.139999999999418,0.0400000000008731
0.6,43.0,686604347.18338,0.139999999999418,0.0299999999988358
0.6,44.0,689493226.799568,0.119999999998981,0.0300000000024738
0.6,45.0,692973785.838463,0.139999999999418,0.0300000000024738
0.6,46.0,695010433.964418,0.139999999999418,0.0299999999988358
0.6,47.0,695612671.929467,0.119999999998981,0.0200000000004366
0.6,48.0,698703450.899853,0.139999999999418,0.0299999999988358
0.6,49.0,702605009.547082,0.139999999999418,0.0299999999988358
0.6,50.0,706140016.090264,0.129999999997381,0.0300000000024738
0.61,1.0,575155356.511106,0.470000000001164,0.0500000000029104
0.61,2.0,578715304.483593,0.380000000001019,0.0400000000008731
0.61,3.0,579042990.800321,0.340000000000146,0.0499999999992724
0.61,4.0,581935477.782379,0.319999999999709,0.0400000000008731
0.61,5.0,582750146.647939,0.279999999998836,0.0499999999992724
0.61,6.0,582972546.956378,0.270000000000437,0.0400000000008731
0.61,7.0,593734392.228379,0.260000000002037,0.0299999999988358
0.61,8.0,593341023.516474,0.25,0.0400000000008731
0.61,9.0,597706897.729663,0.25,0.0299999999988358
0.61,10.0,593515721.509649,0.209999999999127,0.0299999999988358
0.61,11.0,596756653.627095,0.209999999999127,0.0299999999988358
0.61,12.0,598378127.562438,0.209999999999127,0.0400000000008731
0.61,13.0,602873841.179327,0.220000000001164,0.0299999999988358
0.61,14.0,609246491.487628,0.209999999999127,0.0300000000024738
0.61,15.0,607052015.34557,0.209999999999127,0.0299999999988358
0.61,16.0,612953016.425859,0.18999999999869,0.0499999999992724
0.61,17.0,613518162.455959,0.190000000002328,0.0300000000024738
0.61,18.0,614907723.756447,0.18999999999869,0.0300000000024738
0.61,19.0,616694877.725882,0.18999999999869,0.0299999999988358
0.61,20.0,620857902.146253,0.170000000001892,0.0299999999988358
0.61,21.0,625090467.161121,0.18999999999869,0.0299999999988358
0.61,22.0,626674581.713748,0.170000000001892,0.0299999999988358
0.61,23.0,626422511.843218,0.169999999998254,0.0299999999988358
0.61,24.0,633004846.722921,0.18999999999869,0.0299999999988358
0.61,25.0,635943596.109539,0.169999999998254,0.0300000000024738
0.61,26.0,639943527.899956,0.159999999999854,0.0400000000008731
0.61,27.0,640996661.77646,0.159999999999854,0.0299999999988358
0.61,28.0,644005639.996338,0.159999999999854,0.0299999999988358
0.61,29.0,646028404.173076,0.220000000001164,0.0200000000004366
0.61,30.0,648400705.916664,0.190000000002328,0.0300000000024738
0.61,31.0,655483619.316211,0.150000000001455,0.0299999999988358
0.61,32.0,663323161.15775,0.159999999999854,0.0299999999988358
0.61,33.0,664116260.13354,0.159999999999854,0.0300000000024738
0.61,34.0,668194565.919945,0.159999999999854,0.0299999999988358
0.61,35.0,669201484.362635,0.149999999997817,0.0300000000024738
0.61,36.0,672929072.011995,0.150000000001455,0.0299999999988358
0.61,37.0,675330478.440766,0.139999999999418,0.0200000000004366
0.61,38.0,678688474.194803,0.139999999999418,0.0300000000024738
0.61,39.0,682808910.290676,0.139999999999418,0.0100000000020373
0.61,40.0,689658680.513736,0.130000000001019,0.0300000000024738
0.61,41.0,692394907.513755,0.139999999999418,0.0400000000008731
0.61,42.0,695282945.752353,0.139999999999418,0.0299999999988358
0.61,43.0,699073583.27568,0.139999999999418,0.0299999999988358
0.61,44.0,700400161.002131,0.139999999999418,0.0299999999988358
0.61,45.0,702570026.215563,0.139999999999418,0.0299999999988358
0.61,46.0,706770804.686929,0.139999999999418,0.0299999999988358
0.61,47.0,709279993.599704,0.139999999999418,0.0299999999988358
0.61,48.0,709659551.466983,0.129999999997381,0.0299999999988358
0.61,49.0,712658863.229677,0.139999999999418,0.0299999999988358
0.61,50.0,713486646.213674,0.119999999998981,0.0299999999988358
0.62,1.0,579331194.272309,0.419999999998254,0.0600000000013097
0.62,2.0,585212895.569311,0.369999999998981,0.0499999999992724
0.62,3.0,585557801.212606,0.350000000002183,0.0400000000008731
0.62,4.0,578314518.404819,0.299999999999272,0.0300000000024738
0.62,5.0,581264920.685791,0.290000000000873,0.0400000000008731
0.62,6.0,578098340.946326,0.259999999998399,0.0499999999992724
0.62,7.0,583270585.660924,0.270000000000437,0.0300000000024738
0.62,8.0,585250596.818453,0.25,0.0299999999988358
0.62,9.0,587421179.290386,0.229999999999563,0.0299999999988358
0.62,10.0,588894912.997195,0.209999999999127,0.0299999999988358
0.62,11.0,591112829.56102,0.209999999999127,0.0299999999988358
0.62,12.0,594287113.655022,0.220000000001164,0.0300000000024738
0.62,13.0,593986494.015132,0.220000000001164,0.0299999999988358
0.62,14.0,593816565.372475,0.209999999999127,0.0299999999988358
0.62,15.0,605870748.496566,0.209999999999127,0.0299999999988358
0.62,16.0,603880384.995948,0.190000000002328,0.0299999999988358
0.62,17.0,608665093.067437,0.209999999999127,0.0300000000024738
0.62,18.0,611462951.184489,0.18999999999869,0.0299999999988358
0.62,19.0,610201625.229973,0.180000000000291,0.0299999999988358
0.62,20.0,616102273.30922,0.18999999999869,0.0299999999988358
0.62,21.0,618941698.845135,0.169999999998254,0.0200000000004366
0.62,22.0,621504750.696043,0.169999999998254,0.0300000000024738
0.62,23.0,629207006.651532,0.18999999999869,0.0299999999988358
0.62,24.0,630231396.05807,0.170000000001892,0.0300000000024738
0.62,25.0,632261359.729369,0.180000000000291,0.0299999999988358
0.62,26.0,636326407.023055,0.170000000001892,0.0299999999988358
0.62,27.0,638345946.346325,0.169999999998254,0.0299999999988358
0.62,28.0,644669988.258383,0.150000000001455,0.0299999999988358
0.62,29.0,645299706.547827,0.169999999998254,0.0299999999988358
0.62,30.0,652278774.555959,0.169999999998254,0.0300000000024738
0.62,31.0,651687977.118062,0.159999999999854,0.0299999999988358
0.62,32.0,650880008.612509,0.149999999997817,0.0200000000004366
0.62,33.0,656100515.46887,0.159999999999854,0.0300000000024738
0.62,34.0,662943570.6987,0.159999999999854,0.0299999999988358
0.62,35.0,666312222.425128,0.149999999997817,0.0300000000024738
0.62,36.0,668285750.260782,0.150000000001455,0.0200000000004366
0.62,37.0,672514920.530587,0.139999999999418,0.0299999999988358
0.62,38.0,672385129.571711,0.139999999999418,0.0300000000024738
0.62,39.0,680416233.839348,0.150000000001455,0.0299999999988358
0.62,40.0,681008618.548835,0.139999999999418,0.0099999999983992
0.62,41.0,682224701.852226,0.139999999999418,0.0299999999988358
0.62,42.0,683313545.63315,0.140000000003056,0.0300000000024738
0.62,43.0,688419875.898242,0.140000000003056,0.0300000000024738
0.62,44.0,691440216.069276,0.139999999999418,0.0400000000008731
0.62,45.0,693151991.098354,0.139999999999418,0.0099999999983992
0.62,46.0,695183508.343299,0.139999999999418,0.0299999999988358
0.62,47.0,700744991.547251,0.139999999999418,0.0299999999988358
0.62,48.0,703638965.958234,0.119999999998981,0.0299999999988358
0.62,49.0,705763017.078479,0.139999999999418,0.0299999999988358
0.62,50.0,705259207.733999,0.139999999999418,0.0299999999988358
0.63,1.0,570915807.317303,0.459999999999127,0.069999999999709
0.63,2.0,570600807.828709,0.409999999999854,0.0499999999992724
0.63,3.0,578713197.396439,0.360000000000582,0.0499999999992724
0.63,4.0,576222474.300326,0.330000000001746,0.0499999999992724
0.63,5.0,578601940.059793,0.299999999999272,0.0299999999988358
0.63,6.0,584376518.513301,0.279999999998836,0.0499999999992724
0.63,7.0,586163571.617355,0.25,0.0499999999992724
0.63,8.0,584897022.203704,0.270000000000437,0.0300000000024738
0.63,9.0,587832447.923814,0.25,0.0299999999988358
0.63,10.0,589867056.041551,0.209999999999127,0.0499999999992724
0.63,11.0,591684853.035046,0.209999999999127,0.0499999999992724
0.63,12.0,593241928.991285,0.209999999999127,0.0299999999988358
0.63,13.0,599979593.351985,0.200000000000728,0.0299999999988358
0.63,14.0,598034254.497287,0.209999999999127,0.0299999999988358
0.63,15.0,612020380.001987,0.209999999999127,0.0299999999988358
0.63,16.0,614120341.483057,0.200000000000728,0.0400000000008731
0.63,17.0,612170614.158875,0.18999999999869,0.0300000000024738
0.63,18.0,608978772.216352,0.18999999999869,0.0299999999988358
0.63,19.0,612704143.108183,0.18999999999869,0.0299999999988358
0.63,20.0,614116560.780128,0.180000000000291,0.0299999999988358
0.63,21.0,618413105.235832,0.18999999999869,0.0299999999988358
0.63,22.0,623017487.034605,0.170000000001892,0.0299999999988358
0.63,23.0,626331457.963848,0.18999999999869,0.0200000000004366
0.63,24.0,626181447.533521,0.170000000001892,0.0400000000008731
0.63,25.0,631578448.06023,0.170000000001892,0.0299999999988358
0.63,26.0,637458991.499156,0.169999999998254,0.0200000000004366
0.63,27.0,636992527.865563,0.170000000001892,0.0300000000024738
0.63,28.0,638971359.420908,0.159999999999854,0.0299999999988358
0.63,29.0,642414209.127382,0.169999999998254,0.0100000000020373
0.63,30.0,641973711.222259,0.170000000001892,0.0299999999988358
0.63,31.0,648926906.510253,0.159999999999854,0.0299999999988358
0.63,32.0,653034187.945365,0.159999999999854,0.0300000000024738
0.63,33.0,652493372.753692,0.159999999999854,0.0299999999988358
0.63,34.0,656105240.417289,0.150000000001455,0.0300000000024738
0.63,35.0,656739882.463785,0.150000000001455,0.0299999999988358
0.63,36.0,659028689.56404,0.139999999999418,0.0099999999983992
0.63,37.0,664062616.737401,0.169999999998254,0.0100000000020373
0.63,38.0,665947315.509855,0.139999999999418,0.0299999999988358
0.63,39.0,667759650.745432,0.139999999999418,0.0299999999988358
0.63,40.0,672595751.172635,0.139999999999418,0.0299999999988358
0.63,41.0,671628335.107059,0.139999999999418,0.0299999999988358
0.63,42.0,674771843.129034,0.149999999997817,0.0400000000008731
0.63,43.0,674592348.844495,0.139999999999418,0.0099999999983992
0.63,44.0,679838207.145185,0.139999999999418,0.0299999999988358
0.63,45.0,679762064.583249,0.139999999999418,0.0299999999988358
0.63,46.0,681595627.133305,0.150000000001455,0.0400000000008731
0.63,47.0,686558511.434326,0.159999999999854,0.0299999999988358
0.63,48.0,691606720.034765,0.139999999999418,0.0299999999988358
0.63,49.0,696436343.033843,0.139999999999418,0.0299999999988358
0.63,50.0,697807946.074794,0.119999999998981,0.0099999999983992
0.64,1.0,556168793.225159,0.509999999998399,0.0600000000013097
0.64,2.0,563873431.07181,0.399999999997817,0.0499999999992724
0.64,3.0,568816748.601732,0.360000000000582,0.0499999999992724
0.64,4.0,562643326.466874,0.329999999998108,0.0499999999992724
0.64,5.0,562804974.642024,0.31000000000131,0.0499999999992724
0.64,6.0,566440249.754931,0.259999999998399,0.0299999999988358
0.64,7.0,572243060.842806,0.269999999996799,0.0300000000024738
0.64,8.0,572755564.142384,0.229999999999563,0.0299999999988358
0.64,9.0,573156053.31291,0.240000000001601,0.0499999999992724
0.64,10.0,573699243.243853,0.229999999999563,0.0400000000008731
0.64,11.0,575874256.387432,0.229999999999563,0.0400000000008731
0.64,12.0,584337424.713214,0.220000000001164,0.0499999999992724
0.64,13.0,584609733.901596,0.220000000001164,0.0400000000008731
0.64,14.0,592266505.403857,0.25,0.0299999999988358
0.64,15.0,597371881.030521,0.200000000000728,0.0299999999988358
0.64,16.0,590582585.177444,0.200000000000728,0.0200000000004366
0.64,17.0,592463318.887436,0.180000000000291,0.0299999999988358
0.64,18.0,594237808.699294,0.219999999997526,0.0300000000024738
0.64,19.0,599564254.846819,0.18999999999869,0.0299999999988358
0.64,20.0,605770213.804795,0.18999999999869,0.0499999999992724
0.64,21.0,608548507.527183,0.220000000001164,0.0499999999992724
0.64,22.0,611244241.619787,0.220000000001164,0.0400000000008731
0.64,23.0,615138909.04167,0.229999999999563,0.0299999999988358
0.64,24.0,624945693.684428,0.170000000001892,0.0300000000024738
0.64,25.0,622696430.523125,0.169999999998254,0.0300000000024738
0.64,26.0,627634963.282595,0.170000000001892,0.0299999999988358
0.64,27.0,630767393.886949,0.159999999999854,0.0299999999988358
0.64,28.0,631753643.900157,0.169999999998254,0.0299999999988358
0.64,29.0,629640353.521388,0.169999999998254,0.0300000000024738
0.64,30.0,634151544.364096,0.150000000001455,0.0299999999988358
0.64,31.0,641064213.7248,0.169999999998254,0.0299999999988358
0.64,32.0,644380315.686844,0.150000000001455,0.0299999999988358
0.64,33.0,646749923.253735,0.149999999997817,0.0299999999988358
0.64,34.0,648065176.447801,0.150000000001455,0.0300000000024738
0.64,35.0,647590941.23279,0.150000000001455,0.0299999999988358
0.64,36.0,649787285.420745,0.159999999999854,0.0299999999988358
0.64,37.0,656916756.172671,0.159999999999854,0.0300000000024738
0.64,38.0,660925056.722425,0.139999999999418,0.0099999999983992
0.64,39.0,662115703.404002,0.159999999999854,0.0299999999988358
0.64,40.0,666679922.25976,0.140000000003056,0.0300000000024738
0.64,41.0,670586328.096691,0.140000000003056,0.0300000000024738
0.64,42.0,670023194.818593,0.139999999999418,0.0400000000008731
0.64,43.0,672015665.092908,0.159999999999854,0.0299999999988358
0.64,44.0,675326749.741769,0.139999999999418,0.0299999999988358
0.64,45.0,677157106.734463,0.139999999999418,0.0299999999988358
0.64,46.0,676601671.233602,0.130000000001019,0.0200000000004366
0.64,47.0,675761663.94663,0.139999999999418,0.0300000000024738
0.64,48.0,679267853.694759,0.129999999997381,0.0200000000004366
0.64,49.0,682954357.970834,0.119999999998981,0.0299999999988358
0.64,50.0,686653775.027863,0.139999999999418,0.0299999999988358
0.65,1.0,563966441.161814,0.5,0.0599999999976717
0.65,2.0,567217726.423681,0.369999999998981,0.0499999999992724
0.65,3.0,563486684.827921,0.360000000000582,0.0499999999992724
0.65,4.0,568205573.39214,0.340000000000146,0.0299999999988358
0.65,5.0,574271391.208585,0.30000000000291,0.0400000000008731
0.65,6.0,571361888.504359,0.299999999999272,0.0299999999988358
0.65,7.0,566133053.268519,0.269999999996799,0.0300000000024738
0.65,8.0,570982810.836305,0.279999999998836,0.0400000000008731
0.65,9.0,574542051.335465,0.25,0.0299999999988358
0.65,10.0,572214632.543953,0.25,0.0299999999988358
0.65,11.0,576176127.432448,0.240000000001601,0.0299999999988358
0.65,12.0,580071035.371399,0.220000000001164,0.0299999999988358
0.65,13.0,587755907.658045,0.200000000000728,0.0400000000008731
0.65,14.0,589550396.10889,0.200000000000728,0.0499999999992724
0.65,15.0,591363954.970737,0.200000000000728,0.0299999999988358
0.65,16.0,594395804.938942,0.200000000000728,0.0300000000024738
0.65,17.0,595426268.191651,0.200000000000728,0.0299999999988358
0.65,18.0,597700226.637771,0.180000000000291,0.0299999999988358
0.65,19.0,595397526.690854,0.180000000000291,0.0299999999988358
0.65,20.0,600183870.551512,0.18999999999869,0.0300000000024738
0.65,21.0,599628780.74325,0.169999999998254,0.0400000000008731
0.65,22.0,601388410.445076,0.180000000000291,0.0299999999988358
0.65,23.0,601854329.616168,0.169999999998254,0.0299999999988358
0.65,24.0,607040591.156515,0.169999999998254,0.0299999999988358
0.65,25.0,613493845.287804,0.18999999999869,0.0299999999988358
0.65,26.0,620601070.320772,0.169999999998254,0.0400000000008731
0.65,27.0,625508599.726202,0.170000000001892,0.0300000000024738
0.65,28.0,619632251.093409,0.150000000001455,0.0299999999988358
0.65,29.0,623787133.25572,0.149999999997817,0.0299999999988358
0.65,30.0,626275800.472227,0.159999999999854,0.0299999999988358
0.65,31.0,629704913.371082,0.159999999999854,0.0299999999988358
0.65,32.0,635045560.638922,0.159999999999854,0.0300000000024738
0.65,33.0,638456450.466726,0.159999999999854,0.0299999999988358
0.65,34.0,640487660.551496,0.159999999999854,0.0300000000024738
0.65,35.0,644449337.290284,0.159999999999854,0.0299999999988358
0.65,36.0,647256803.542111,0.149999999997817,0.0300000000024738
0.65,37.0,650493981.555288,0.150000000001455,0.0299999999988358
0.65,38.0,653750828.813652,0.159999999999854,0.0200000000004366
0.65,39.0,658003441.679105,0.159999999999854,0.0299999999988358
0.65,40.0,657155761.853244,0.139999999999418,0.0099999999983992
0.65,41.0,660746541.395586,0.150000000001455,0.0400000000008731
0.65,42.0,663106623.815175,0.139999999999418,0.0300000000024738
0.65,43.0,665674856.304601,0.150000000001455,0.0200000000004366
0.65,44.0,669357531.962457,0.159999999999854,0.0099999999983992
0.65,45.0,669936711.440979,0.139999999999418,0.0299999999988358
0.65,46.0,673178350.498173,0.159999999999854,0.0300000000024738
0.65,47.0,676209462.111053,0.139999999999418,0.0299999999988358
0.65,48.0,678233912.527944,0.139999999999418,0.0299999999988358
0.65,49.0,680929234.479753,0.150000000001455,0.0300000000024738
0.65,50.0,683514276.79508,0.140000000003056,0.0300000000024738
0.66,1.0,579042850.821585,0.470000000001164,0.0599999999976717
0.66,2.0,580012425.161279,0.389999999999418,0.0299999999988358
0.66,3.0,579677353.917625,0.340000000000146,0.0499999999992724
0.66,4.0,584286658.516647,0.309999999997672,0.0499999999992724
0.66,5.0,578217679.34529,0.319999999999709,0.0299999999988358
0.66,6.0,584785434.984314,0.279999999998836,0.0299999999988358
0.66,7.0,582681774.075278,0.279999999998836,0.0299999999988358
0.66,8.0,585467905.54252,0.25,0.0499999999992724
0.66,9.0,583341891.055092,0.25,0.0400000000008731
0.66,10.0,583181401.853499,0.25,0.0299999999988358
0.66,11.0,589825903.30123,0.239999999997963,0.0299999999988358
0.66,12.0,593729431.113528,0.239999999997963,0.0299999999988358
0.66,13.0,591946717.418406,0.239999999997963,0.0299999999988358
0.66,14.0,601696297.559353,0.219999999997526,0.0300000000024738
0.66,15.0,604549103.876863,0.220000000001164,0.0299999999988358
0.66,16.0,603488519.099535,0.200000000000728,0.0400000000008731
0.66,17.0,603247432.906394,0.200000000000728,0.0299999999988358
0.66,18.0,605676986.942859,0.190000000002328,0.0300000000024738
0.66,19.0,609579637.980741,0.200000000000728,0.0299999999988358
0.66,20.0,614894332.760433,0.180000000000291,0.0299999999988358
0.66,21.0,618849813.284772,0.18999999999869,0.0299999999988358
0.66,22.0,616745920.509184,0.18999999999869,0.0299999999988358
0.66,23.0,621455366.361075,0.169999999998254,0.0300000000024738
0.66,24.0,625235867.897069,0.18999999999869,0.0299999999988358
0.66,25.0,625046617.98562,0.170000000001892,0.0300000000024738
0.66,26.0,632648321.494904,0.180000000000291,0.0200000000004366
0.66,27.0,637057812.60873,0.150000000001455,0.0299999999988358
0.66,28.0,641063888.466332,0.169999999998254,0.0099999999983992
0.66,29.0,645854578.793551,0.169999999998254,0.0299999999988358
