"","num_trees","sample_fraction","mtry","replace","min_node_size","mse","runtime_training","runtime_prediction"
"127",776,NA,NA,NA,10,10470488235.3421,0.423999999999978,0.03799999999992
"128",1030,NA,NA,NA,27,10422489851.928,0.397999999999865,0.0459999999999127
"129",136,NA,NA,NA,40,10386736907.426,0.0700000000000728,0.0180000000001201
"130",1110,NA,NA,NA,37,10493736771.5044,0.368000000000029,0.0400000000000546
"131",116,NA,NA,NA,5,10876437763.0897,0.1,0.0199999999999818
"132",199,NA,NA,NA,21,10733570563.4918,0.0960000000000036,0.0200000000000728
"133",913,NA,NA,NA,28,10513876334.85,0.340000000000055,0.0380000000000109
"134",474,NA,NA,NA,42,10262746493.0605,0.165999999999985,0.0279999999998836
"135",1842,NA,NA,NA,43,10697374180.1082,0.566000000000076,0.0599999999999454
"136",1606,NA,NA,NA,1,10937586940.7573,1.74999999999991,0.230000000000018
"137",1485,NA,NA,NA,21,10604220337.1936,0.597999999999956,0.0539999999999964
"138",1183,NA,NA,NA,32,10564704083.2676,0.413999999999942,0.04399999999996
"139",1012,NA,NA,NA,44,10529468694.6561,0.322000000000025,0.0380000000000109
"140",1103,NA,NA,NA,14,10814056159.3965,0.516000000000167,0.0539999999999964
"141",747,NA,NA,NA,36,10427387012.3234,0.286000000000058,0.0419999999999163
"142",1626,NA,NA,NA,48,10036648708.2358,0.484000000000015,0.0580000000000837
"143",1691,NA,NA,NA,38,10617810472.7735,0.538000000000193,0.06200000000008
"144",179,NA,NA,NA,40,10333860695.0103,0.0819999999999709,0.0279999999997926
"145",809,NA,NA,NA,43,10668333704.9395,0.253999999999996,0.0380000000001019
"146",611,NA,NA,NA,3,10755402639.1691,0.51200000000008,0.0479999999998654
"147",1237,NA,NA,NA,5,11236748945.9332,0.858000000000084,0.0779999999999745
"148",526,NA,NA,NA,23,10636790376.7552,0.218000000000029,0.0319999999999709
"149",1351,NA,NA,NA,14,10815253469.1065,0.635999999999967,0.0659999999999854
"150",360,NA,NA,NA,14,10642406400.24,0.201999999999953,0.0300000000000182
"151",1384,NA,NA,NA,42,10410585171.0195,0.429999999999927,0.0459999999999127
"152",1204,NA,NA,NA,40,10501309002.2282,0.384000000000105,0.0480000000001382
"153",1702,NA,NA,NA,24,10564116135.3944,0.641999999999916,0.0659999999999854
"154",355,NA,NA,NA,4,10853871304.375,0.284000000000106,0.0359999999999673
"155",122,NA,NA,NA,5,10851752554.7539,0.110000000000036,0.0300000000000182
"156",75,NA,NA,NA,32,10877023355.9156,0.049999999999909,0.0179999999999382
"157",525,NA,NA,NA,30,10803893491.9473,0.2,0.0239999999999782
"158",1732,NA,NA,NA,2,10944526605.1901,1.66199999999999,0.147999999999956
"159",1164,NA,NA,NA,3,10484700606.1802,0.985999999999967,0.093999999999869
"160",1797,NA,NA,NA,26,11067477831.5316,0.666000000000076,0.0680000000000291
"161",310,NA,NA,NA,21,10557695994.3298,0.147999999999956,0.0260000000000218
"162",789,NA,NA,NA,48,10924667123.0937,0.244000000000051,0.0320000000000618
"163",1465,NA,NA,NA,31,10539039003.5686,0.532000000000062,0.0600000000000364
"164",967,NA,NA,NA,18,10546353161.9654,0.421999999999935,0.0520000000000437
"165",878,NA,NA,NA,41,10584117443.2758,0.285999999999876,0.0380000000000109
"166",1459,NA,NA,NA,37,10580947163.5433,0.476000000000113,0.05
"167",924,NA,NA,NA,6,10843368120.3582,0.619999999999982,0.0539999999999964
"168",1316,NA,NA,NA,46,10238925827.1418,0.404000000000087,0.04399999999996
"169",376,NA,NA,NA,44,10523540035.5862,0.133999999999924,0.0220000000000255
"170",409,NA,NA,NA,39,10527495251.2056,0.142000000000007,0.0259999999998399
"171",978,NA,NA,NA,37,10487811324.7358,0.325999999999931,0.03799999999992
"172",456,NA,NA,NA,48,10184400537.4419,0.14399999999996,0.0260000000000218
"173",1034,NA,NA,NA,24,11188800264.838,0.403999999999905,0.0359999999999673
"174",1633,NA,NA,NA,14,10729487653.3126,0.776000000000113,0.0719999999999345
"175",968,NA,NA,NA,15,10726493219.4518,0.455999999999949,0.0440000000000509
"176",270,NA,NA,NA,19,10625190303.4337,0.135999999999967,0.0279999999999745
"177",756,NA,NA,NA,41,10694995100.7219,0.25,0.0300000000000182
"178",1685,NA,NA,NA,25,10025580273.8257,0.625999999999931,0.0659999999999854
"179",1584,NA,NA,NA,46,10316123383.9183,0.484000000000196,0.0540000000000873
"180",903,NA,NA,NA,42,10314363294.6112,0.290000000000146,0.037999999999829
"181",1803,NA,NA,NA,49,10574232215.0448,0.52599999999984,0.0540000000000873
"182",1784,NA,NA,NA,3,10839852419.4686,1.75399999999991,0.127999999999975
"183",1284,NA,NA,NA,17,10605230761.3031,0.846000000000095,0.0800000000000182
"184",933,NA,NA,NA,46,10392035571.274,0.33199999999988,0.0400000000001455
"185",119,NA,NA,NA,3,10756383496.9701,0.115999999999985,0.0220000000001164
"186",1427,NA,NA,NA,31,10472486743.5075,0.497999999999865,0.0539999999999964
"187",131,NA,NA,NA,43,10432110642.5442,0.0619999999999891,0.0159999999998945
"188",1831,NA,NA,NA,42,10765624369.9786,0.560000000000036,0.06200000000008
"189",1729,NA,NA,NA,14,10712246027.6352,0.805999999999949,0.0860000000000582
"190",119,NA,NA,NA,27,10434313857.2785,0.0839999999999236,0.0300000000000182
"191",1631,NA,NA,NA,22,10318692990.4915,0.665999999999985,0.0679999999999382
"192",1651,NA,NA,NA,6,10674046296.676,1.07600000000002,0.0979999999999563
"193",1382,NA,NA,NA,41,10658217411.7404,0.438000000000011,0.0460000000000036
"194",1566,NA,NA,NA,47,10425680561.0438,0.466000000000167,0.05600000000004
"195",2037,NA,NA,NA,40,10675566655.9743,0.725999999999749,0.0780000000000655
"196",66,NA,NA,NA,40,10668603837.1635,0.049999999999909,0.0220000000001164
"197",1343,NA,NA,NA,24,10476687653.3902,0.609999999999945,0.0639999999999418
"198",1148,NA,NA,NA,21,10786699413.0257,0.547999999999956,0.0639999999999418
"199",800,NA,NA,NA,13,10711857930.5554,0.471999999999844,0.0539999999999054
"200",10,NA,NA,NA,35,10900775584.4515,0.0259999999999309,0.0219999999999345
"201",147,NA,NA,NA,38,10444110712.6128,0.0720000000000255,0.0220000000000255
"202",984,NA,NA,NA,12,10880014774.5275,0.491999999999916,0.0539999999999964
"203",1237,NA,NA,NA,4,10951575108.9227,0.94399999999996,0.0800000000000182
"204",7,NA,NA,NA,17,11057495515.6542,0.0260000000000218,0.0159999999999854
"205",603,NA,NA,NA,46,10327972168.31,0.198000000000047,0.0299999999999272
"206",686,NA,NA,NA,46,10267626802.2295,0.214000000000033,0.0319999999999709
"207",1035,NA,NA,NA,5,10773649005.7746,0.703999999999814,0.0639999999999418
"208",610,NA,NA,NA,45,10397629517.1838,0.197999999999956,0.0319999999999709
"209",2003,NA,NA,NA,29,10302037341.6773,0.723999999999978,0.0759999999999309
"210",388,NA,NA,NA,8,10766416419.635,0.268000000000029,0.03799999999992
"211",569,NA,NA,NA,15,10876135471.7253,0.269999999999982,0.0340000000000146
"212",1661,NA,NA,NA,10,10650194568.2982,0.876000000000022,0.0839999999999236
"213",1860,NA,NA,NA,26,10496212591.7652,0.676000000000022,0.0619999999999891
"214",807,NA,NA,NA,37,10738065243.3617,0.271999999999935,0.0340000000000146
"215",801,NA,NA,NA,11,11007052092.2303,0.419999999999982,0.0419999999999163
"216",709,NA,NA,NA,22,10776987416.1223,0.297999999999956,0.0300000000001091
"217",992,NA,NA,NA,18,10798566468.0462,0.430000000000018,0.0539999999999964
"218",1914,NA,NA,NA,12,10882813518.797,0.95600000000004,0.0899999999999636
"219",594,NA,NA,NA,20,10407883030.9073,0.264000000000033,0.0359999999999673
"220",872,NA,NA,NA,2,10699496828.0623,0.801999999999953,0.0759999999999309
"221",876,NA,NA,NA,27,10637323209.9196,0.331999999999971,0.0359999999999673
"222",603,NA,NA,NA,28,10200659398.5567,0.23799999999992,0.0340000000001964
"223",1354,NA,NA,NA,3,10733034677.1103,1.13000000000002,0.0979999999998654
"224",1430,NA,NA,NA,2,10774800150.2242,1.31000000000004,0.122000000000025
"225",583,NA,NA,NA,25,10191379313.8162,0.240000000000146,0.0320000000000618
"226",896,NA,NA,NA,28,10558195221.7529,0.336000000000058,0.0359999999999673
"227",431,NA,NA,NA,24,11034054716.105,0.18199999999988,0.0239999999999782
"228",2003,NA,NA,NA,35,11034221318.4273,0.657999999999993,0.0660000000000764
"229",1108,NA,NA,NA,16,10694983210.216,0.497999999999956,0.0520000000000437
"230",483,NA,NA,NA,41,10660908170.4354,0.165999999999985,0.0260000000001128
"231",548,NA,NA,NA,28,10548601823.5783,0.208000000000084,0.0300000000000182
"232",1498,NA,NA,NA,47,10402128373.2715,0.443999999999869,0.0459999999998217
"233",1851,NA,NA,NA,36,10651231823.4134,0.591999999999916,0.0659999999999854
"234",2002,NA,NA,NA,43,10239550226.861,0.605999999999949,0.0639999999999418
"235",1196,NA,NA,NA,30,10478501246.9632,0.438000000000011,0.04399999999996
"236",1698,NA,NA,NA,3,10790847728.0369,1.51599999999999,0.132000000000062
"237",817,NA,NA,NA,39,10402622803.3228,0.302000000000044,0.03799999999992
"238",1193,NA,NA,NA,22,10677664196.7199,0.480000000000018,0.050000000000091
"239",940,NA,NA,NA,6,10994137886.7482,0.617999999999938,0.0579999999999018
"240",1576,NA,NA,NA,9,10340203616.1134,0.865999999999985,0.0760000000000218
"241",10,NA,NA,NA,31,10498038719.7355,0.0279999999999745,0.0200000000000728
"242",1495,NA,NA,NA,30,10584746068.6893,0.530000000000018,0.0619999999999891
"243",1408,NA,NA,NA,40,10499011654.0756,0.446000000000095,0.0520000000000437
"244",205,NA,NA,NA,49,10818227123.6223,0.0819999999999709,0.0259999999998399
"245",141,NA,NA,NA,31,10471642904.4074,0.0699999999999818,0.0239999999999782
"246",614,NA,NA,NA,50,10283519984.5796,0.19399999999996,0.0300000000001091
"247",1482,NA,NA,NA,21,10635599946.1725,0.590000000000146,0.0519999999999527
"248",1414,NA,NA,NA,3,10668702916.7196,1.15800000000017,0.0960000000000036
"249",577,NA,NA,NA,32,10862002200.7373,0.216000000000076,0.0319999999999709
"250",705,NA,NA,NA,5,10866791442.5007,0.484000000000106,0.050000000000091
"251",535,NA,NA,NA,5,11173675797.7862,0.373999999999978,0.0400000000000546
"252",1876,NA,NA,NA,36,10677066821.4577,0.610000000000036,0.0600000000000364
"253",108,NA,NA,NA,7,10552601163.395,0.0840000000000145,0.0139999999999418
"254",848,NA,NA,NA,22,10540303938.075,0.342000000000007,0.0420000000000073
"255",1504,NA,NA,NA,14,10805958700.6133,0.706000000000131,0.0660000000002583
"256",307,NA,NA,NA,13,11076625438.2455,0.179999999999927,0.0320000000000618
"257",1808,NA,NA,NA,44,10153862215.5529,0.570000000000073,0.0679999999999382
"258",1291,NA,NA,NA,47,10142472637.389,0.385999999999876,0.0460000000000036
"259",830,NA,NA,NA,41,10623802501.192,0.264000000000033,0.0340000000000146
"260",1965,NA,NA,NA,40,10100068848.5864,0.607999999999902,0.0659999999998945
"261",1152,NA,NA,NA,31,10848616603.8212,0.412000000000171,0.0479999999999563
"262",975,NA,NA,NA,44,10384235983.569,0.310000000000036,0.0360000000001492
"263",288,NA,NA,NA,49,10194789883.2014,0.107999999999993,0.0319999999999709
"264",508,NA,NA,NA,21,10879305161.7682,0.219999999999982,0.0319999999999709
"265",1222,NA,NA,NA,33,10360617064.5299,0.419999999999891,0.0479999999999563
"266",1645,NA,NA,NA,10,10660568777.0394,0.863999999999942,0.0800000000001091
"267",626,NA,NA,NA,23,10628536621.7418,0.253999999999996,0.0339999999999236
"268",147,NA,NA,NA,31,10556258802.2001,0.0720000000000255,0.0220000000000255
"269",1464,NA,NA,NA,34,10685027083.4767,0.494000000000051,0.0599999999999454
"270",1421,NA,NA,NA,38,10667659123.243,0.460000000000127,0.0480000000000473
"271",658,NA,NA,NA,17,10963812445.2354,0.298000000000047,0.03799999999992
"272",1782,NA,NA,NA,6,10857467631.7985,1.146,0.0980000000000473
"273",719,NA,NA,NA,28,10933502637.4996,0.269999999999982,0.0300000000000182
"274",1087,NA,NA,NA,39,10403957848.292,0.353999999999905,0.0400000000000546
"275",218,NA,NA,NA,15,10723744030.3615,0.123999999999978,0.0279999999998836
"276",69,NA,NA,NA,20,10710640333.2702,0.05,0.0239999999999782
"277",1286,NA,NA,NA,17,10960900976.2757,0.561999999999898,0.0600000000000364
"278",1216,NA,NA,NA,10,10982537112.667,0.645999999999822,0.0600000000000364
"279",611,NA,NA,NA,16,10886151018.6924,0.28199999999988,0.0319999999999709
"280",656,NA,NA,NA,16,10390343076.0116,0.310000000000036,0.0380000000000109
"281",1418,NA,NA,NA,20,10344726021.78,0.581999999999971,0.0640000000000327
"282",832,NA,NA,NA,36,10595025629.7845,0.28199999999988,0.0340000000000146
"283",1280,NA,NA,NA,30,10754819344.8097,0.447999999999956,0.0479999999999563
"284",1144,NA,NA,NA,34,10897236344.9776,0.390000000000146,0.0480000000001382
"285",841,NA,NA,NA,10,10573797054.5258,0.449999999999909,0.0479999999999563
"286",326,NA,NA,NA,15,10685240999.7142,0.172000000000025,0.0299999999999272
"287",487,NA,NA,NA,37,10817646679.3086,0.174000000000069,0.0259999999999309
"288",1515,NA,NA,NA,23,10545760022.6881,0.579999999999927,0.05
"289",1185,NA,NA,NA,24,10358783462.4329,0.492000000000007,0.0479999999999563
"290",881,NA,NA,NA,19,10825966803.0864,0.411999999999898,0.0539999999999054
"291",13,NA,NA,NA,27,10917723168.949,0.0320000000000618,0.0239999999999782
"292",1817,NA,NA,NA,35,10678666227.2849,0.603999999999996,0.0579999999999927
"293",2040,NA,NA,NA,7,10533456298.2832,1.23000000000011,0.109999999999945
"294",1743,NA,NA,NA,42,10512738208.2156,0.538000000000011,0.0600000000001273
"295",237,NA,NA,NA,29,10738916559.7971,0.10600000000004,0.0199999999999818
"296",1510,NA,NA,NA,11,11056336913.8925,0.777999999999884,0.0739999999999782
"297",1309,NA,NA,NA,45,10303214469.8699,0.396000000000095,0.0440000000001419
"298",476,NA,NA,NA,7,10488816677.6882,0.299999999999909,0.0360000000001492
"299",1444,NA,NA,NA,34,10630369551.1934,0.472000000000025,0.04399999999996
"300",849,NA,NA,NA,14,10803171256.9295,0.405999999999949,0.0420000000000073
"301",1970,NA,NA,NA,20,10597406924.6201,0.810000000000036,0.0900000000000546
"302",1020,NA,NA,NA,34,10579540372.994,0.350000000000091,0.0479999999999563
"303",1038,NA,NA,NA,4,10850952504.163,0.767999999999847,0.0619999999999891
"304",1723,NA,NA,NA,4,10629763586.5773,1.31800000000003,0.105999999999949
"305",481,NA,NA,NA,20,10985308367.1068,0.217999999999938,0.0279999999999745
"306",347,NA,NA,NA,10,10631498862.4869,0.206000000000131,0.0299999999999272
"307",1472,NA,NA,NA,1,10887396624.4495,1.49200000000001,0.200000000000091
"308",1100,NA,NA,NA,22,10709585726.9354,0.438000000000102,0.0480000000000473
