"","num_trees","sample_fraction","mtry","replace","min_node_size","mse","runtime_training","runtime_prediction"
"161",NA,NA,49,NA,48,11003766443.6211,0.671999999999753,0.0300000000006548
"162",NA,NA,33,NA,11,11189022506.4926,0.852000000000407,0.0339999999996508
"163",NA,NA,5,NA,20,10620300261.8984,0.220000000000437,0.0299999999999272
"164",NA,NA,37,NA,27,11296932223.5367,0.703999999999724,0.0359999999996944
"165",NA,NA,44,NA,45,11001870671.6061,0.717999999999665,0.0299999999991996
"166",NA,NA,50,NA,31,11108987135.3967,0.935999999998967,0.0379999999997381
"167",NA,NA,38,NA,42,10688036713.7883,0.660000000000218,0.0340000000003784
"168",NA,NA,59,NA,9,11151659635.234,1.52200000000012,0.0400000000001455
"169",NA,NA,37,NA,41,11136389626.5667,0.566000000000349,0.0300000000006548
"170",NA,NA,18,NA,18,10734182147.1091,0.442000000000189,0.0299999999999272
"171",NA,NA,43,NA,9,11300068114.7583,1.11199999999953,0.0319999999992433
"172",NA,NA,29,NA,6,11023078444.2852,0.945999999999549,0.033999999999287
"173",NA,NA,21,NA,24,11316313117.3084,0.45,0.0319999999999709
"174",NA,NA,32,NA,41,11382050367.1313,0.499999999999636,0.0259999999994761
"175",NA,NA,27,NA,17,10974309278.6604,0.611999999999898,0.0299999999995634
"176",NA,NA,1,NA,37,8288276279.18164,0.0859999999993306,0.0340000000007421
"177",NA,NA,43,NA,4,11078904398.4833,1.52799999999952,0.0479999999992287
"178",NA,NA,8,NA,15,10737697991.7982,0.27799999999952,0.0360000000000582
"179",NA,NA,48,NA,38,10964363259.9271,0.715999999999258,0.0259999999998399
"180",NA,NA,34,NA,38,11181081230.8248,0.537999999999374,0.0299999999999272
"181",NA,NA,29,NA,21,11002568812.4391,0.597999999999229,0.0299999999999272
"182",NA,NA,8,NA,40,10370055634.1868,0.19800000000032,0.0320000000003347
"183",NA,NA,40,NA,2,11221985797.0616,1.68200000000033,0.0520000000004075
"184",NA,NA,3,NA,38,10006581087.948,0.139999999999418,0.0299999999988358
"185",NA,NA,49,NA,20,11562270513.2708,0.926000000000204,0.0299999999999272
"186",NA,NA,30,NA,34,10950888419.4005,0.511999999999898,0.0319999999999709
"187",NA,NA,34,NA,4,11081698981.4059,1.21400000000031,0.0479999999999563
"188",NA,NA,16,NA,3,10993492279.3747,0.760000000000218,0.0460000000002765
"189",NA,NA,25,NA,41,11061355202.4644,0.405999999999767,0.0299999999995634
"190",NA,NA,16,NA,7,10943948647.2169,0.569999999999709,0.0380000000004657
"191",NA,NA,30,NA,42,11078064003.525,0.472000000000844,0.0300000000006548
"192",NA,NA,58,NA,8,11437192454.6109,1.50999999999985,0.0459999999995489
"193",NA,NA,8,NA,41,10204674124.9975,0.191999999999825,0.0319999999996071
"194",NA,NA,54,NA,30,11386151725.4065,0.879999999999563,0.0359999999996944
"195",NA,NA,3,NA,35,9785210368.67285,0.140000000000873,0.0300000000006548
"196",NA,NA,2,NA,49,9434773076.04557,0.111999999999898,0.0340000000000146
"197",NA,NA,38,NA,6,11418007152.7905,1.24399999999987,0.0479999999995925
"198",NA,NA,3,NA,26,10033354838.7347,0.145999999999913,0.0340000000000146
"199",NA,NA,58,NA,34,10924173273.0517,0.888000000000102,0.0319999999999709
"200",NA,NA,2,NA,35,9377026251.9947,0.115999999999258,0.0299999999999272
"201",NA,NA,22,NA,1,11143858629.0672,1.15799999999981,0.0659999999996217
"202",NA,NA,60,NA,25,11071750442.1439,1.02799999999952,0.0319999999996071
"203",NA,NA,40,NA,32,10839231122.5048,0.656000000000495,0.0320000000003347
"204",NA,NA,51,NA,13,11429617573.5712,1.14600000000064,0.0319999999996071
"205",NA,NA,17,NA,25,10635200798.3178,0.373999999999432,0.0379999999997381
"206",NA,NA,31,NA,16,11401111474.0813,0.667999999999665,0.0299999999995634
"207",NA,NA,58,NA,34,11247883283.4856,0.880000000000655,0.0300000000006548
"208",NA,NA,46,NA,49,10791227419.6086,0.62400000000016,0.0260000000002037
"209",NA,NA,18,NA,26,10759918934.0272,0.376000000000204,0.0299999999999272
"210",NA,NA,28,NA,14,11248191616.0309,0.661999999999898,0.0400000000001455
"211",NA,NA,39,NA,31,10825681167.8784,0.649999999999636,0.0319999999996071
"212",NA,NA,17,NA,45,10450999148.9504,0.295999999999913,0.0340000000000146
"213",NA,NA,39,NA,44,11224780822.5508,0.565999999999622,0.030000000000291
"214",NA,NA,34,NA,10,11173582087.6674,0.906000000000131,0.0399999999994179
"215",NA,NA,23,NA,12,11360007822.0968,0.611999999999898,0.0320000000003347
"216",NA,NA,11,NA,10,10763268162.7241,0.376000000000568,0.0340000000007421
"217",NA,NA,60,NA,19,11135972882.2231,1.14799999999959,0.0319999999988795
"218",NA,NA,31,NA,7,11141454595.7395,0.931999999999971,0.043999999999869
"219",NA,NA,27,NA,12,11099982076.2807,0.684000000000015,0.0379999999997381
"220",NA,NA,14,NA,9,10794065810.9058,0.465999999999622,0.0379999999990105
"221",NA,NA,52,NA,32,10923707697.6825,0.833999999999651,0.0280000000002474
"222",NA,NA,39,NA,6,11540864266.5201,1.20000000000036,0.036000000000422
"223",NA,NA,18,NA,49,10481349062.7498,0.303999999999723,0.0340000000000146
"224",NA,NA,47,NA,45,10874313132.2399,0.666000000000349,0.0299999999995634
"225",NA,NA,25,NA,13,11048871298.5439,0.633999999999287,0.0379999999990105
"226",NA,NA,52,NA,18,11318210271.6796,1.02600000000057,0.0320000000006985
"227",NA,NA,14,NA,25,10664826467.7654,0.320000000000073,0.0320000000003347
"228",NA,NA,23,NA,31,10869176795.4598,0.429999999999563,0.0320000000003347
"229",NA,NA,3,NA,12,10187077315.3243,0.181999999999971,0.0320000000003347
"230",NA,NA,14,NA,43,10332939357.3002,0.256000000000131,0.0340000000000146
"231",NA,NA,44,NA,20,11252249140.2477,0.852000000000407,0.0319999999999709
"232",NA,NA,32,NA,31,11399025718.9633,0.55,0.0360000000000582
"233",NA,NA,4,NA,47,9944084461.02204,0.137999999999374,0.0299999999988358
"234",NA,NA,35,NA,28,10997927646.5301,0.611999999999898,0.0340000000000146
"235",NA,NA,52,NA,24,11231930391.3413,0.934000000000015,0.0299999999999272
"236",NA,NA,13,NA,45,10906296108.1894,0.256000000000131,0.0260000000002037
"237",NA,NA,14,NA,34,10841737517.6777,0.307999999999811,0.0399999999997817
"238",NA,NA,55,NA,28,11210490282.9138,0.910000000000582,0.030000000000291
"239",NA,NA,37,NA,4,11494691224.3518,1.29600000000028,0.0419999999998254
"240",NA,NA,48,NA,44,11163045824.9012,0.676000000000204,0.0299999999999272
"241",NA,NA,5,NA,11,10431727178.6052,0.252000000000044,0.0360000000000582
"242",NA,NA,2,NA,30,9375315250.83664,0.137999999999374,0.0319999999992433
"243",NA,NA,2,NA,37,9253792865.41853,0.118000000000029,0.0320000000003347
"244",NA,NA,16,NA,27,10973747581.8309,0.35,0.0319999999999709
"245",NA,NA,53,NA,45,10857946103.4322,0.735999999999694,0.0299999999991996
"246",NA,NA,21,NA,49,10741266632.5503,0.344000000000233,0.0279999999998836
"247",NA,NA,15,NA,23,10898698963.2389,0.354000000000087,0.0320000000003347
"248",NA,NA,52,NA,31,11264227117.0576,0.836000000000422,0.0360000000000582
"249",NA,NA,7,NA,8,10777464399.097,0.310000000000218,0.0400000000005093
"250",NA,NA,52,NA,21,10793025917.6335,1.03600000000006,0.0380000000001019
"251",NA,NA,16,NA,28,10927118306.2858,0.349999999999636,0.0359999999996944
"252",NA,NA,45,NA,5,11674367434.7713,1.41800000000003,0.0440000000002328
"253",NA,NA,38,NA,33,11144552105.887,0.62799999999952,0.030000000000291
"254",NA,NA,27,NA,26,10840695926.3728,0.511999999999898,0.0299999999999272
"255",NA,NA,30,NA,22,11170150796.5731,0.597999999999593,0.0299999999999272
"256",NA,NA,28,NA,11,11013029657.2135,0.733999999999651,0.0359999999996944
"257",NA,NA,48,NA,35,10795746885.8309,0.732000000000335,0.0340000000000146
"258",NA,NA,42,NA,49,10820119897.6714,0.581999999999971,0.0340000000000146
"259",NA,NA,15,NA,7,11046081792.4973,0.523999999999432,0.0420000000001892
"260",NA,NA,48,NA,13,11544302668.1131,1.09199999999983,0.0319999999999709
"261",NA,NA,15,NA,5,11006297639.5831,0.603999999998996,0.05
"262",NA,NA,27,NA,4,11383792953.6504,0.999999999999636,0.0400000000001455
"263",NA,NA,36,NA,27,11141316670.2899,0.644000000000233,0.030000000000291
"264",NA,NA,26,NA,33,10976947452.6244,0.466000000001077,0.0280000000006112
"265",NA,NA,27,NA,5,10944160582.1061,0.987999999999738,0.0459999999991851
"266",NA,NA,33,NA,37,10845061832.9728,0.529999999999927,0.0279999999998836
"267",NA,NA,32,NA,17,11019553296.1741,0.694000000000233,0.0320000000006985
"268",NA,NA,35,NA,30,10949686764.8695,0.604000000000451,0.0279999999995198
"269",NA,NA,11,NA,23,10441797958.5958,0.289999999999782,0.0320000000003347
"270",NA,NA,12,NA,44,10788093307.7385,0.238000000000102,0.0299999999999272
"271",NA,NA,55,NA,41,10963672919.8087,0.796000000001004,0.0320000000006985
"272",NA,NA,14,NA,42,10831418369.1729,0.270000000000073,0.0319999999999709
"273",NA,NA,51,NA,47,10959543544.4738,0.699999999999636,0.0319999999999709
"274",NA,NA,45,NA,13,11425082831.2216,1.04399999999987,0.0360000000000582
"275",NA,NA,19,NA,23,11043203418.0266,0.406000000000495,0.030000000000291
"276",NA,NA,55,NA,12,11363046071.2397,1.31999999999971,0.0380000000001019
"277",NA,NA,20,NA,22,10982007155.3105,0.461999999999534,0.0379999999997381
"278",NA,NA,31,NA,8,11352347662.7445,0.885999999999331,0.0479999999992287
"279",NA,NA,12,NA,23,10509277920.7925,0.297999999999229,0.0359999999989668
"280",NA,NA,16,NA,36,10276802919.0927,0.316000000000349,0.0340000000003784
"281",NA,NA,44,NA,13,11126590598.54,1.00999999999985,0.0379999999997381
"282",NA,NA,8,NA,19,10492428061.7865,0.253999999999724,0.0419999999994616
"283",NA,NA,49,NA,2,11188612822.0337,2.03600000000006,0.0579999999998108
"284",NA,NA,10,NA,22,10496896720.8069,0.268000000000029,0.0340000000000146
"285",NA,NA,7,NA,50,10397788452.9956,0.171999999999753,0.0299999999999272
"286",NA,NA,10,NA,26,10750721260.4411,0.262000000000262,0.0319999999999709
"287",NA,NA,47,NA,20,11432099759.0756,0.909999999999854,0.0340000000000146
"288",NA,NA,56,NA,32,11165250727.9776,0.885999999999331,0.0299999999988358
"289",NA,NA,42,NA,3,11597575349.6467,1.58599999999933,0.043999999999869
"290",NA,NA,14,NA,45,11203390944.3884,0.267999999999665,0.0280000000002474
"291",NA,NA,43,NA,28,11112384657.2261,0.752000000000044,0.0319999999999709
"292",NA,NA,51,NA,25,10943712889.6025,0.889999999999782,0.0319999999999709
"293",NA,NA,50,NA,18,11389373339.6843,1.00200000000004,0.0319999999999709
"294",NA,NA,41,NA,3,11143126424.6691,1.58800000000047,0.0440000000005966
"295",NA,NA,38,NA,39,11457362556.1366,0.616000000000349,0.030000000000291
"296",NA,NA,4,NA,2,10534891507.4798,0.358000000000538,0.0419999999998254
"297",NA,NA,14,NA,36,10715810728.2505,0.289999999999782,0.030000000000291
"298",NA,NA,25,NA,40,11097127078.6339,0.449999999999636,0.0359999999996944
"299",NA,NA,40,NA,48,10814329468.0581,0.584000000000015,0.0340000000000146
"300",NA,NA,1,NA,6,8229681489.06638,0.115999999999985,0.0299999999999272
"301",NA,NA,55,NA,37,10891277873.0534,0.815999999999985,0.0300000000006548
"302",NA,NA,32,NA,28,10818852255.08,0.57799999999952,0.0360000000000582
"303",NA,NA,40,NA,5,11170820662.6538,1.28999999999978,0.0419999999998254
"304",NA,NA,36,NA,37,11560357608.935,0.580000000000291,0.0320000000003347
"305",NA,NA,51,NA,13,10943279938.6862,1.15799999999981,0.0320000000006985
"306",NA,NA,5,NA,11,10780611257.6646,0.258000000000175,0.0339999999996508
"307",NA,NA,58,NA,29,10901636237.3191,0.960000000000218,0.030000000000291
"308",NA,NA,32,NA,2,11551006234.1707,1.42800000000025,0.0520000000000437
"309",NA,NA,54,NA,32,11370823526.5816,0.865999999999985,0.0299999999999272
"310",NA,NA,1,NA,32,8197089015.2085,0.0900000000005093,0.0340000000000146
"311",NA,NA,56,NA,24,11423681388.8541,0.989999999999782,0.0299999999999272
"312",NA,NA,20,NA,49,10604424976.7599,0.32400000000016,0.0319999999996071
"313",NA,NA,57,NA,32,11192973255.3175,0.968000000000757,0.030000000000291
"314",NA,NA,31,NA,32,10845535658.0306,0.536000000000058,0.0320000000003347
"315",NA,NA,2,NA,22,9473521882.82664,0.145999999999549,0.0380000000001019
"316",NA,NA,50,NA,5,10942297652.3456,1.54800000000068,0.0440000000009604
"317",NA,NA,19,NA,15,11095301496.5234,0.491999999999825,0.0359999999996944
